freq_hz,s21_db_median,s21_db_hdi_low,s21_db_hdi_high,gd_ns_median,gd_ns_hdi_low,gd_ns_hdi_high
1000000000.0,-35.87752981439502,-41.41750840026316,-32.259992978734374,0.08473674466529668,-30.569704862752477,27.449324321890728
1001962066.7102681,-37.21469059545357,-43.142458906538664,-32.40569452128083,0.6549288541403814,-19.025665773437172,20.67408716221332
1003924133.4205363,-37.486731268988606,-44.314293129116805,-33.19922759014689,0.7529790710376578,-12.19708385838542,13.700036245397145
1005886200.1308044,-38.78234606377228,-45.06608828699228,-33.43496633823917,1.1245846815430336,-7.0758837115492,9.296053731350922
1007848266.8410726,-38.49330962908522,-45.69156891180764,-33.43193296111825,1.2237860563904788,-4.622652660914284,8.627646287264753
1009810333.5513407,-38.87086288795952,-45.80891437824577,-33.443784423486036,1.3459202309745213,-5.87888569355927,9.193545630277336
1011772400.2616088,-38.777543600082964,-45.04450310823394,-33.730116793656336,1.509472186930537,-7.4750475534954655,9.709015503288041
1013734466.9718771,-38.41476812671044,-46.12659837925064,-33.93425238911312,1.5185412207284394,-6.461226767096171,11.133074513900969
1015696533.6821452,-38.334723760076365,-45.19714279962507,-32.85543163068628,1.4052937122685067,-7.237286540012812,11.74501439344619
1017658600.3924134,-38.41120073130321,-44.82521242183826,-32.70803640727752,1.2945366080945302,-7.535223852142704,10.938478828835152
1019620667.1026815,-37.55995653043561,-44.134305581555225,-32.42860250494501,0.6804715678505642,-7.89361493141848,11.182577425842187
1021582733.8129497,-37.261074884956614,-44.62429247494366,-33.20119603178102,0.7131349448507966,-9.867807599373998,10.71763941615979
1023544800.5232178,-37.41777216501852,-44.09422921946047,-33.22956328060725,0.5180838255889217,-8.237582180710193,11.510257552042242
1025506867.2334859,-37.0813162722242,-43.27546513856242,-32.58306777358581,0.9140109715724257,-6.810234887622179,9.780947605975971
1027468933.9437541,-37.478630080364525,-43.27529851258753,-32.7128445673989,1.1564680766650555,-6.922328068361662,9.88707316254484
1029431000.6540222,-37.36956747441879,-44.706639390618804,-32.73296601312134,0.9761697567170823,-8.473332311058849,9.114973411855196
1031393067.3642904,-37.525895357209365,-42.40067024842971,-32.937849082346176,0.8980136894918906,-7.219649384613758,10.947022792347802
1033355134.0745585,-37.63555583902534,-43.297249745169154,-33.26980888283936,0.9548312321387974,-6.87057735771012,12.313853274810965
1035317200.7848266,-37.68655882709925,-44.5270068383417,-32.743236431599875,1.0564061709887016,-8.55653132165298,10.56440713916108
1037279267.4950948,-38.17414911626035,-44.21461707197709,-32.80051471984096,1.145258493309428,-9.142805864072095,9.81277837594708
1039241334.205363,-37.30503526788536,-45.359810437440416,-33.34157757061612,1.2992438505568715,-8.056491557406675,12.865372468209088
1041203400.9156312,-37.9275577887055,-44.546726526543395,-33.249883037887386,1.1036124582936337,-9.08197905685369,11.647140227283874
1043165467.6258993,-38.31646453410055,-47.273622910084036,-33.431545925930166,1.2541224243524611,-8.139420865611342,11.406526788226058
1045127534.3361675,-38.43689059423375,-45.19835600618983,-32.93326243478142,1.5105694603258788,-8.28322807644632,10.794012507456221
1047089601.0464356,-38.78158177060471,-46.2800705354367,-33.89001768115421,1.4180048551929678,-9.083882697498169,12.502524108728672
1049051667.7567037,-38.057195807984215,-45.70671559752226,-33.35898766603996,1.7564077462389798,-9.43809940084784,12.150143994093526
1051013734.4669719,-37.92923034509484,-46.09316881371445,-32.7517486534228,1.3545522973731725,-8.378391083877878,12.561752589542342
