source_index,freq_hz,node_id
936,2836494440.8109875,5
937,2838456507.5212555,13
943,2850228907.7828646,5
944,2852190974.4931326,5
945,2854153041.2034006,5
949,2862001308.0444736,8
951,2865925441.4650097,5
952,2867887508.1752777,5
954,2871811641.595814,5
961,2885546108.5676913,5
962,2887508175.27796,8
963,2889470241.988228,5
964,2891432308.698496,8
965,2893394375.408764,5
967,2897318508.8293,5
968,2899280575.5395684,5
970,2903204708.960105,17
974,2911052975.801177,8
976,2914977109.2217135,8
984,2930673642.9038587,5
987,2936559843.034663,5
990,2942446043.1654677,17
997,2956180510.1373444,8
1000,2962066710.2681494,8
1001,2964028776.9784174,17
1003,2967952910.3989534,17
1008,2977763243.9502945,17
1009,2979725310.6605625,17
1010,2981687377.3708305,17
1011,2983649444.0810986,8
1016,2993459777.6324396,8
1018,2997383911.0529757,17
1020,3001308044.473512,8
1023,3007194244.6043167,10
1024,3009156311.3145847,10
1026,3013080444.735121,17
1029,3018966644.865926,8
1030,3020928711.576194,17
1041,3042511445.389143,10
1044,3048397645.519948,6
1046,3052321778.940484,6
1051,3062132112.491825,6
1054,3068018312.622629,6
1059,3077828646.17397,6
1061,3081752779.5945063,10
1068,3095487246.5663834,10
1073,3105297580.117724,6
1074,3107259646.8279924,6
1079,3117069980.379333,10
1085,3128842380.6409416,6
1087,3132766514.061478,6
1092,3142576847.6128187,6
1093,3144538914.3230867,6
1095,3148463047.7436233,4
1099,3156311314.584696,6
1101,3160235448.0052323,4
1104,3166121648.136037,4
1108,3173969914.9771094,4
1110,3177894048.3976455,6
1113,3183780248.52845,4
1115,3187704381.9489865,4
1116,3189666448.6592546,6
1117,3191628515.3695226,4
1119,3195552648.790059,4
1123,3203400915.6311316,6
1126,3209287115.7619357,4
1130,3217135382.6030087,4
1134,3224983649.4440813,4
1135,3226945716.1543493,4
1138,3232831916.285154,4
1139,3234793982.995422,4
1151,3258338783.5186396,4
1152,3260300850.2289076,4
1157,3270111183.7802486,12
1160,3275997383.911053,12
1169,3293655984.3034663,12
1175,3305428384.5650754,12
1176,3307390451.2753434,4
1184,3323086984.9574885,12
1193,3340745585.349902,20
1195,3344669718.770438,12
1198,3350555918.9012427,12
1199,3352517985.6115108,12
1206,3366252452.583388,12
1207,3368214519.293656,20
1209,3372138652.7141924,12
1211,3376062786.1347284,20
1214,3381948986.265533,20
1216,3385873119.6860695,20
1217,3387835186.3963375,12
1228,3409417920.209287,20
1230,3413342053.6298237,12
1232,3417266187.0503597,20
1233,3419228253.7606277,20
1237,3427076520.6017003,12
1239,3431000654.022237,20
1243,3438848920.8633094,20
1244,3440810987.5735774,1
1247,3446697187.704382,20
1251,3454545454.5454545,20
1253,3458469587.965991,20
1258,3468279921.5173316,1
1261,3474166121.648136,20
1263,3478090255.068672,20
1264,3480052321.7789407,20
1271,3493786788.750818,20
1272,3495748855.461086,20
1274,3499672988.881622,1
1278,3507521255.7226944,20
1279,3509483322.432963,1
1281,3513407455.853499,1
1285,3521255722.6945715,1
1291,3533028122.9561806,20
1293,3536952256.376717,1
1295,3540876389.797253,20
1302,3554610856.76913,20
1303,3556572923.4793983,1
1305,3560497056.899935,1
1309,3568345323.7410073,20
1312,3574231523.871812,1
1315,3580117724.002616,20
1316,3582079790.7128844,1
1317,3584041857.4231524,20
1318,3586003924.1334205,20
1319,3587965990.843689,20
1321,3591890124.264225,1
1323,3595814257.6847615,1
1325,3599738391.1052976,1
1333,3615434924.7874427,1
1334,3617396991.497711,20
1337,3623283191.6285152,1
1338,3625245258.3387837,1
1346,3640941792.020929,1
1347,3642903858.731197,1
1352,3652714192.2825375,20
1354,3656638325.703074,1
1362,3672334859.385219,1
1364,3676258992.8057556,1
1371,3689993459.7776327,1
1374,3695879659.908437,20
1376,3699803793.3289733,1
1382,3711576193.590582,1
1386,3719424460.431655,1
1387,3721386527.141923,1
1388,3723348593.852191,1
1389,3725310660.562459,1
1395,3737083060.824068,1
1397,3741007194.2446046,1
1399,3744931327.6651406,1
1400,3746893394.3754086,1
1402,3750817527.795945,1
1403,3752779594.506213,1
1412,3770438194.898627,1
1415,3776324395.029431,1
1416,3778286461.7396994,1
1418,3782210595.1602354,1
1423,3792020928.7115765,1
1425,3795945062.1321125,1
1427,3799869195.552649,1
1428,3801831262.262917,1
1430,3805755395.683453,20
1431,3807717462.3937216,1
1433,3811641595.8142576,1
1440,3825376062.7861347,1
1443,3831262262.9169393,1
1445,3835186396.3374753,1
1446,3837148463.047744,1
1447,3839110529.758012,1
1448,3841072596.46828,1
1449,3843034663.1785483,1
1450,3844996729.8888164,1
1451,3846958796.5990844,1
1453,3850882930.019621,1
1456,3856769130.150425,1
1462,3868541530.412034,1
1463,3870503597.122302,1
1464,3872465663.8325706,1
1465,3874427730.5428386,20
1467,3878351863.9633746,1
1468,3880313930.673643,1
1471,3886200130.804447,1
1474,3892086330.9352517,1
1479,3901896664.486593,1
1481,3905820797.907129,20
1494,3931327665.140615,1
1498,3939175931.9816875,20
1501,3945062132.112492,20
1502,3947024198.82276,1
1503,3948986265.533028,20
1505,3952910398.9535646,20
1508,3958796599.0843687,20
1511,3964682799.2151732,20
1517,3976455199.4767823,20
1518,3978417266.1870503,20
1522,3986265533.028123,20
1525,3992151733.1589274,1
1529,4000000000.0,20
