source_index,freq_hz,node_id
335,1657292347.9398298,3
339,1665140614.7809024,3
340,1667102681.491171,12
343,1672988881.6219752,12
347,1680837148.4630477,12
352,1690647482.0143886,12
357,1700457815.5657291,12
361,1708306082.4068017,12
363,1712230215.8273382,12
365,1716154349.2478745,12
368,1722040549.3786788,12
372,1729888816.2197514,12
373,1731850882.9300196,12
375,1735775016.350556,12
379,1743623283.1916285,12
380,1745585349.9018967,12
391,1767168083.7148464,20
396,1776978417.2661872,12
405,1794637017.6586003,20
407,1798561151.0791368,20
415,1814257684.761282,20
418,1820143884.8920865,20
419,1822105951.6023545,20
423,1829954218.443427,20
425,1833878351.8639634,12
432,1847612818.8358405,20
433,1849574885.5461087,12
434,1851536952.2563767,20
442,1867233485.9385219,20
443,1869195552.6487901,20
444,1871157619.3590584,17
446,1875081752.7795944,20
449,1880967952.910399,20
453,1888816219.7514715,17
454,1890778286.4617395,20
455,1892740353.172008,17
458,1898626553.3028123,20
460,1902550686.7233486,17
461,1904512753.4336166,17
462,1906474820.143885,20
463,1908436886.8541532,17
467,1916285153.6952257,17
468,1918247220.4054937,17
469,1920209287.115762,17
471,1924133420.5362983,20
472,1926095487.2465663,20
473,1928057553.9568346,20
474,1930019620.6671028,17
476,1933943754.0876389,17
479,1939829954.2184434,17
488,1957488554.6108568,17
490,1961412688.031393,17
491,1963374754.741661,17
493,1967298888.1621976,17
496,1973185088.2930021,17
497,1975147155.0032701,17
502,1984957488.5546107,17
503,1986919555.264879,17
508,1996729888.8162198,17
511,2002616088.9470243,17
512,2004578155.6572924,17
515,2010464355.788097,17
521,2022236756.0497057,17
522,2024198822.759974,17
523,2026160889.470242,17
524,2028122956.18051,17
531,2041857423.1523871,17
533,2045781556.5729237,17
536,2051667756.703728,11
538,2055591890.1242642,11
539,2057553956.8345323,17
541,2061478090.2550688,17
542,2063440156.9653368,11
544,2067364290.385873,17
549,2077174623.937214,11
550,2079136690.647482,17
555,2088947024.1988227,11
558,2094833224.3296273,11
560,2098757357.7501636,11
565,2108567691.3015044,11
567,2112491824.7220407,11
569,2116415958.142577,11
575,2128188358.4041858,11
576,2130150425.1144538,11
584,2145846958.7965991,11
586,2149771092.2171354,11
587,2151733158.9274035,26
591,2159581425.7684765,26
595,2167429692.6095486,26
596,2169391759.3198166,26
602,2181164159.5814257,26
604,2185088293.001962,26
607,2190974493.1327667,26
611,2198822759.973839,5
619,2214519293.6559844,5
629,2234139960.758666,5
641,2257684761.2818837,6
649,2273381294.964029,7
650,2275343361.674297,7
651,2277305428.3845654,7
655,2285153695.2256374,21
660,2294964028.7769785,9
663,2300850228.9077826,9
665,2304774362.328319,9
666,2306736429.0385876,13
667,2308698495.7488556,13
671,2316546762.589928,13
674,2322432962.7207327,13
676,2326357096.1412687,13
677,2328319162.8515368,16
678,2330281229.561805,16
680,2334205362.982342,16
681,2336167429.69261,16
683,2340091563.113146,16
688,2349901896.664487,24
690,2353826030.085023,30
692,2357750163.505559,24
694,2361674296.9260955,24
696,2365598430.346632,24
697,2367560497.0569,24
699,2371484630.477436,24
700,2373446697.187704,24
701,2375408763.8979726,24
703,2379332897.318509,24
704,2381294964.028777,24
710,2393067364.290386,24
717,2406801831.2622633,24
719,2410725964.6827993,24
721,2414650098.1033354,24
724,2420536298.23414,24
726,2424460431.6546764,24
739,2449967298.888162,24
741,2453891432.3086987,1
745,2461739699.149771,1
746,2463701765.860039,1
748,2467625899.2805758,1
759,2489208633.093525,1
764,2499018966.644866,1
765,2500981033.355134,1
771,2512753433.616743,1
773,2516677567.037279,1
774,2518639633.747547,1
775,2520601700.4578156,1
778,2526487900.58862,1
781,2532374100.7194242,18
783,2536298234.139961,18
787,2544146500.9810333,18
790,2550032701.111838,28
791,2551994767.822106,28
792,2553956834.5323744,28
794,2557880967.9529104,8
798,2565729234.793983,8
802,2573577501.6350555,8
805,2579463701.76586,8
808,2585349901.8966646,8
813,2595160235.448005,6
814,2597122302.1582737,6
816,2601046435.5788097,6
818,2604970568.999346,6
823,2614780902.550687,6
831,2630477436.232832,5
832,2632439502.9431,5
833,2634401569.653368,5
845,2657946370.176586,5
846,2659908436.886854,5
849,2665794637.0176587,5
855,2677567037.2792673,4
856,2679529103.9895353,4
857,2681491170.699804,4
858,2683453237.4100723,4
862,2691301504.2511444,4
863,2693263570.9614124,4
866,2699149771.0922174,4
867,2701111837.8024855,4
878,2722694571.6154346,4
879,2724656638.325703,4
881,2728580771.7462397,4
888,2742315238.7181168,4
889,2744277305.428385,31
891,2748201438.848921,4
892,2750163505.559189,4
893,2752125572.269457,4
894,2754087638.9797254,4
896,2758011772.400262,31
898,2761935905.820798,12
899,2763897972.531066,20
904,2773708306.082407,12
912,2789404839.764552,12
916,2797253106.6056247,12
919,2803139306.736429,12
923,2810987573.577502,12
926,2816873773.7083063,12
929,2822759973.8391104,12
930,2824722040.5493784,12
932,2828646173.969915,3
942,2848266841.0725965,3
943,2850228907.7828646,3
946,2856115107.913669,3
947,2858077174.623937,3
951,2865925441.4650097,3
953,2869849574.885546,3
954,2871811641.595814,3
964,2891432308.698496,3
966,2895356442.119032,3
974,2911052975.801177,3
975,2913015042.5114455,3
978,2918901242.64225,2
981,2924787442.773054,3
985,2932635709.614127,3
986,2934597776.324395,3
987,2936559843.034663,3
989,2940483976.4551992,3
990,2942446043.1654677,3
994,2950294310.0065403,3
997,2956180510.1373444,3
998,2958142576.847613,3
1001,2964028776.9784174,3
1003,2967952910.3989534,3
1007,2975801177.2400265,2
1008,2977763243.9502945,3
1013,2987573577.501635,2
1014,2989535644.2119036,3
1016,2993459777.6324396,2
1019,2999345977.7632437,2
1020,3001308044.473512,3
1024,3009156311.3145847,3
1026,3013080444.735121,2
1032,3024852844.99673,2
1034,3028776978.417266,2
1039,3038587311.968607,2
1046,3052321778.940484,2
1052,3064094179.202093,2
1055,3069980379.332897,2
1060,3079790712.8842382,2
1064,3087638979.725311,2
1067,3093525179.8561153,2
1068,3095487246.5663834,2
1069,3097449313.2766514,2
1072,3103335513.407456,2
1076,3111183780.2485285,14
1081,3120994113.7998695,2
1082,3122956180.5101376,2
1084,3126880313.9306736,2
1088,3134728580.771746,2
1089,3136690647.4820147,14
1090,3138652714.1922827,2
1092,3142576847.6128187,14
1093,3144538914.3230867,14
1097,3152387181.16416,14
1100,3158273381.294964,14
1102,3162197514.7155004,2
1108,3173969914.9771094,14
1109,3175931981.6873775,14
1113,3183780248.52845,2
1116,3189666448.6592546,2
1118,3193590582.0797906,14
1127,3211249182.472204,14
1128,3213211249.182472,14
1132,3221059516.023545,14
1133,3223021582.733813,14
1134,3224983649.4440813,14
1136,3228907782.8646173,14
1141,3238718116.4159584,15
1142,3240680183.1262264,14
1143,3242642249.8364944,14
1146,3248528449.967299,15
1153,3262262916.939176,14
1155,3266187050.359712,14
1159,3274035317.2007847,15
1166,3287769784.172662,15
1171,3297580117.724003,14
1172,3299542184.434271,15
1174,3303466317.854807,15
1175,3305428384.5650754,15
1176,3307390451.2753434,15
1178,3311314584.69588,15
1180,3315238718.116416,15
1188,3330935251.798561,14
1189,3332897318.508829,27
1201,3356442119.0320473,15
1202,3358404185.7423153,15
1209,3372138652.7141924,27
1210,3374100719.4244604,15
1217,3387835186.3963375,27
1218,3389797253.1066055,15
1222,3397645519.947678,15
1223,3399607586.6579466,15
1224,3401569653.3682146,27
1227,3407455853.499019,15
1230,3413342053.6298237,27
1233,3419228253.7606277,15
1234,3421190320.4708962,27
1237,3427076520.6017003,27
1240,3432962720.732505,27
1241,3434924787.442773,27
1248,3448659254.41465,27
1249,3450621321.1249185,15
1250,3452583387.8351865,27
1254,3460431654.676259,27
1259,3470241988.2275996,15
1261,3474166121.648136,0
1262,3476128188.358404,27
1263,3478090255.068672,15
1265,3482014388.4892087,27
1275,3501635055.5918903,15
1277,3505559189.0124264,27
1279,3509483322.432963,27
1280,3511445389.143231,0
1285,3521255722.6945715,27
1286,3523217789.40484,27
1292,3534990189.6664486,0
1293,3536952256.376717,27
1294,3538914323.086985,0
1295,3540876389.797253,27
1300,3550686723.3485937,0
1302,3554610856.76913,0
1303,3556572923.4793983,27
1304,3558534990.1896663,27
1307,3564421190.320471,27
1308,3566383257.0307393,0
1309,3568345323.7410073,27
1311,3572269457.1615434,27
1313,3576193590.58208,0
1319,3587965990.843689,0
1324,3597776324.3950295,0
1325,3599738391.1052976,27
1326,3601700457.8155656,0
1331,3611510791.3669066,0
1332,3613472858.0771747,0
1333,3615434924.7874427,0
1337,3623283191.6285152,27
1346,3640941792.020929,0
1348,3644865925.441465,0
1349,3646827992.1517334,0
1352,3652714192.2825375,0
1353,3654676258.992806,0
1355,3658600392.413342,27
1356,3660562459.12361,0
1358,3664486592.5441465,0
1362,3672334859.385219,0
1364,3676258992.8057556,0
1365,3678221059.5160236,0
1371,3689993459.7776327,27
1372,3691955526.4879007,0
1373,3693917593.1981688,0
1374,3695879659.908437,0
1375,3697841726.6187053,27
1376,3699803793.3289733,0
1378,3703727926.7495093,0
1383,3713538260.3008504,0
1387,3721386527.141923,0
1389,3725310660.562459,0
1392,3731196860.6932635,0
1397,3741007194.2446046,0
1399,3744931327.6651406,0
1402,3750817527.795945,0
1403,3752779594.506213,0
1405,3756703727.9267497,0
1412,3770438194.898627,0
1413,3772400261.608895,0
1415,3776324395.029431,0
1416,3778286461.7396994,0
1419,3784172661.8705034,0
1421,3788096795.29104,0
1424,3793982995.4218445,0
1426,3797907128.8423805,0
1432,3809679529.1039896,0
1436,3817527795.945062,0
1438,3821451929.3655987,0
1444,3833224329.6272073,0
1445,3835186396.3374753,0
1446,3837148463.047744,0
1450,3844996729.8888164,0
1452,3848920863.3093524,27
1458,3860693263.5709615,0
1466,3876389797.2531066,0
1472,3888162197.5147157,0
1476,3896010464.355788,0
1479,3901896664.486593,0
1486,3915631131.45847,0
1488,3919555264.879006,27
1490,3923479398.2995424,0
1495,3933289731.850883,0
1496,3935251798.561151,0
1498,3939175931.9816875,27
1499,3941137998.6919556,0
1500,3943100065.4022236,0
1502,3947024198.82276,27
1507,3956834532.3741007,0
1509,3960758665.794637,0
1510,3962720732.504905,0
1516,3974493132.7665143,27
1517,3976455199.4767823,27
1524,3990189666.4486594,27
1526,3994113799.8691955,0
1528,3998037933.289732,27
1529,4000000000.0,0
