source_index,freq_hz,node_id
618,2212557226.945716,6
620,2216481360.3662524,7
621,2218443427.076521,7
624,2224329627.207325,10
627,2230215827.3381295,10
628,2232177894.048398,10
632,2240026160.88947,6
633,2241988227.599738,6
634,2243950294.3100066,6
636,2247874427.730543,6
640,2255722694.571615,5
647,2269457161.5434923,10
649,2273381294.964029,5
652,2279267495.0948334,5
654,2283191628.5153694,5
662,2298888162.1975145,11
663,2300850228.9077826,11
664,2302812295.618051,18
665,2304774362.328319,15
668,2310660562.4591236,12
672,2318508829.300196,17
675,2324395029.4310007,18
676,2326357096.1412687,17
680,2334205362.982342,19
681,2336167429.69261,19
686,2345977763.2439504,17
687,2347939829.9542184,17
690,2353826030.085023,12
691,2355788096.795291,12
693,2359712230.2158275,12
698,2369522563.767168,17
702,2377370830.6082406,23
703,2379332897.318509,23
704,2381294964.028777,23
714,2400915631.1314583,26
723,2418574231.523872,0
724,2420536298.23414,0
725,2422498364.9444084,0
728,2428384565.0752125,26
729,2430346631.7854805,26
730,2432308698.495749,26
740,2451929365.5984306,0
742,2455853499.0189667,0
752,2475474166.121648,0
759,2489208633.093525,12
762,2495094833.22433,26
763,2497056899.934598,26
764,2499018966.644866,0
766,2502943100.065402,0
767,2504905166.77567,0
768,2506867233.4859385,0
770,2510791366.906475,0
774,2518639633.747547,12
778,2526487900.58862,0
779,2528449967.298888,0
782,2534336167.4296927,23
783,2536298234.139961,23
785,2540222367.5604973,26
786,2542184434.2707653,26
788,2546108567.6913013,0
792,2553956834.5323744,12
794,2557880967.9529104,25
796,2561805101.3734465,17
797,2563767168.083715,17
798,2565729234.793983,17
800,2569653368.2145195,17
805,2579463701.76586,15
811,2591236102.0274687,11
817,2603008502.2890778,5
820,2608894702.4198823,5
823,2614780902.550687,10
824,2616742969.260955,10
826,2620667102.681491,5
828,2624591236.1020274,5
831,2630477436.232832,10
832,2632439502.9431,10
834,2636363636.3636365,10
837,2642249836.494441,6
839,2646173969.914977,7
840,2648136036.625245,7
841,2650098103.335513,7
842,2652060170.0457816,6
843,2654022236.7560496,7
845,2657946370.176586,7
846,2659908436.886854,7
850,2667756703.7279267,30
853,2673642903.8587313,6
855,2677567037.2792673,6
856,2679529103.9895353,7
857,2681491170.699804,7
858,2683453237.4100723,8
862,2691301504.2511444,6
871,2708960104.643558,24
877,2720732504.9051666,9
878,2722694571.6154346,8
880,2726618705.035971,6
884,2734466971.8770437,9
888,2742315238.7181168,8
892,2750163505.559189,16
898,2761935905.820798,1
905,2775670372.792675,22
907,2779594506.213211,22
910,2785480706.344016,20
911,2787442773.054284,20
913,2791366906.47482,1
918,2801177240.026161,9
919,2803139306.736429,20
924,2812949640.28777,9
926,2816873773.7083063,22
927,2818835840.4185743,4
928,2820797907.1288424,4
930,2824722040.5493784,21
934,2832570307.3904514,28
936,2836494440.8109875,4
944,2852190974.4931326,2
950,2863963374.7547417,9
951,2865925441.4650097,2
955,2873773708.3060827,4
957,2877697841.726619,20
962,2887508175.27796,9
963,2889470241.988228,21
969,2901242642.2498364,2
970,2903204708.960105,20
972,2907128842.380641,2
973,2909090909.090909,20
974,2911052975.801177,2
975,2913015042.5114455,20
984,2930673642.9038587,4
985,2932635709.614127,20
986,2934597776.324395,2
988,2938521909.744931,21
994,2950294310.0065403,24
999,2960104643.5578814,9
1002,2965990843.6886854,20
1003,2967952910.3989534,2
1005,2971877043.81949,2
1006,2973839110.529758,20
1008,2977763243.9502945,21
1009,2979725310.6605625,20
1010,2981687377.3708305,20
1015,2991497710.9221716,3
1017,2995421844.3427076,2
1020,3001308044.473512,4
1021,3003270111.18378,4
1022,3005232177.8940487,3
1024,3009156311.3145847,4
1025,3011118378.0248528,4
1027,3015042511.4453893,2
1029,3018966644.865926,21
1031,3022890778.286462,4
1032,3024852844.99673,9
1038,3036625245.258339,20
1043,3046435578.8096795,4
1045,3050359712.230216,9
1046,3052321778.940484,3
1047,3054283845.650752,9
1051,3062132112.491825,20
1052,3064094179.202093,2
1054,3068018312.622629,1
1059,3077828646.17397,4
1060,3079790712.8842382,2
1061,3081752779.5945063,9
1063,3085676913.0150423,20
1064,3087638979.725311,9
1065,3089601046.435579,9
1073,3105297580.117724,20
1076,3111183780.2485285,9
1077,3113145846.9587965,9
1080,3119032047.089601,1
1084,3126880313.9306736,2
1085,3128842380.6409416,9
1086,3130804447.3512096,2
1090,3138652714.1922827,24
1091,3140614780.9025507,9
1098,3154349247.874428,9
1100,3158273381.294964,20
1101,3160235448.0052323,9
1105,3168083714.846305,4
1108,3173969914.9771094,31
1109,3175931981.6873775,21
1111,3179856115.1079135,21
1114,3185742315.238718,4
1117,3191628515.3695226,3
1127,3211249182.472204,4
1129,3215173315.8927402,2
1131,3219097449.313277,20
1132,3221059516.023545,2
1138,3232831916.285154,24
1142,3240680183.1262264,21
1144,3244604316.5467625,2
1145,3246566383.257031,20
1149,3254414650.0981035,3
1154,3264224983.649444,21
1157,3270111183.7802486,2
1162,3279921517.331589,1
1165,3285807717.4623938,31
1170,3295618051.0137343,24
1171,3297580117.724003,28
