point_id,source_index,freq_hz,cell_volume,regime_intensity,density_proxy,neighbor_degree,cell_anisotropy,volume_gradient,regime_boundary
0,0,1000000000.0,0.0,0.0,0.0,16.0,223.50850175156455,0.0,0
1,1,1001962066.7102681,2440.7747016262592,0.00016532375021932567,0.00040970598365089225,9.0,192.11637474382573,2440.7747016262592,0
2,10,1019620667.1026815,0.0,0.0,0.0,14.0,451.74767297854095,2440.7747016262592,0
3,19,1037279267.4950948,0.008055031235106811,5.456005304522277e-10,124.14601144157993,10.0,12.095834028480235,0.008055031235106811,0
4,20,1039241334.205363,15979052.150703894,1.0,6.258193480868944e-08,13.0,4690.165877595715,15979052.142648863,1
5,25,1049051667.7567037,0.028895910236680904,1.9572393318998724e-09,34.60697350505948,17.0,30.74738740050054,15979052.121807983,1
6,27,1052975801.17724,1.686721783110979,1.1424863203258263e-07,0.5928660019763385,7.0,119.89760374296128,1.6578258728742983,0
7,39,1076520601.7004578,9.777148133943193,6.622466198442592e-07,0.10227931358922662,8.0,367.5486765923251,8.090426350832214,0
8,40,1078482668.410726,0.004302583874094734,2.9143177419226474e-10,232.41847899548083,12.0,28.85398561710352,9.772845550069098,0
9,42,1082406801.8312624,16.93199036503198,1.1468736315397984e-06,0.05905980209303364,9.0,153.0394873988396,16.927687781157886,0
10,46,1090255068.672335,16.19487743758309,1.096945928905139e-06,0.06174792022070267,15.0,38.896796733670215,0.7371129274488872,0
11,47,1092217135.382603,0.0017315388335689096,1.1728427594127157e-10,577.5209773155124,9.0,26.342969609820493,16.193145898749524,0
12,54,1105951602.35448,12.175356633508205,8.24687185412142e-07,0.08213311774767931,12.0,27.692757128370545,12.173625094674636,0
13,55,1107913669.0647483,0.5403354409756771,3.659915084296487e-08,1.8507022197034892,12.0,122.06252226512414,11.635021192532527,0
14,61,1119686069.3263571,0.2319699932058751,1.5712285607350208e-08,4.310902398088108,10.0,44.46107042953596,0.308365447769802,0
15,62,1121648136.0366251,12.866610830679695,8.715086868621103e-07,0.07772054452874876,12.0,26.88227280281805,12.634640837473821,0
16,66,1129496402.877698,10.809876906665153,7.321976044853397e-07,0.09250799140768454,8.0,59.88039328003735,2.0567339240145426,0
17,70,1137344669.7187705,0.0011359937122237913,7.6945545447221e-11,880.2865617646244,10.0,20.190182983078852,10.80874091295293,0
18,71,1139306736.4290385,93232143.53139843,1.0,1.0725914498181876e-08,18.0,4885.496491728869,93232143.53026244,1
19,74,1145192936.559843,425.146753374379,2.8796945336491643e-05,0.002352128981494091,14.0,185.6052016794676,93231718.38464506,1
20,76,1149117069.9803793,15.33024868417046,1.0383810527752793e-06,0.0652305139076122,12.0,51.34918867892037,409.81650469020855,0
21,84,1164813603.6625245,0.20757006234845823,1.4059577525873997e-08,4.81765042935928,9.0,6.9602331112448255,15.122678621822002,0
22,87,1170699803.793329,521.5677648049079,3.532793863096263e-05,0.0019172964041864193,16.0,66.43307360935124,521.3601947425594,0
23,88,1172661870.5035973,163.4936887234836,1.1074102717857582e-05,0.006116444052414103,11.0,67.53533220523866,358.0740760814243,0
24,94,1184434270.765206,160.4558353116905,1.0868336360840041e-05,0.006232244517985042,13.0,131.00948538525998,3.037853411793094,0
25,97,1190320470.8960104,0.15477245173005097,1.0483377320161053e-08,6.46109813998234,12.0,8.536985629943102,160.30106285996044,0
26,101,1198168737.737083,0.002361122155490115,1.5992855432804933e-10,423.52743048522854,11.0,11.920537698460583,0.15241132957456086,0
27,104,1204054937.8678875,0.0,0.0,0.0,46.0,1191.0759073816723,0.002361122155490115,0
28,106,1207979071.2884238,0.9323154676062044,6.314957680831597e-08,1.07259831542483,18.0,132.76568523984122,0.9323154676062044,0
29,110,1215827338.1294963,0.0,0.0,0.0,26.0,5701.095069877785,0.9323154676062044,0
30,114,1223675604.9705691,0.00013625427665843562,9.2290648479703e-12,7339.219121669089,12.0,4.613117901617721,0.00013625427665843562,0
31,115,1225637671.6808372,7352.178708559098,0.0004979934262559351,0.0001360141040690213,13.0,178.88337298101854,7352.178572304821,0
32,122,1239372138.6527143,28355898392.90337,1.0,3.5266031290698585e-11,20.0,1774.7382637323199,28355891040.724663,1
33,123,1241334205.3629823,0.0001274852287033531,8.635101016396083e-12,7844.045952044107,7.0,7.035768004440556,28355898392.903244,1
34,126,1247220405.4937868,0.00044487990764434214,3.013355336729151e-11,2247.7976203673584,13.0,12.693587114915713,0.00031739467894098907,0
35,127,1249182472.2040548,6137585.531907865,0.4157240144904845,1.6293051963206622e-07,12.0,3703.0946282490117,6137585.531462985,1
