point_id,source_index,freq_hz,cell_volume,regime_intensity,density_proxy,neighbor_degree,cell_anisotropy,volume_gradient,regime_boundary
0,0,1000000000.0,225082.34699754207,0.04431591150176755,4.442818432184378e-06,12.0,715.7258266492831,0.0,0
1,11,1021582733.8129497,20562.46831518935,0.004048493976845645,4.863229378261495e-05,23.0,88.92130223067933,204519.87868235272,0
2,12,1023544800.5232178,23.785062436282992,4.682982633026495e-06,0.04204319423919212,12.0,308.6157375336492,20538.683252753068,0
3,13,1025506867.2334859,301.56878325049536,5.9375138425985104e-05,0.003315993085296749,10.0,732.4273244086961,277.78372081421236,0
4,16,1031393067.3642904,0.00021307584227960009,4.195198022228928e-11,4693.164577496431,9.0,7.184503540020641,301.5685701746531,0
5,23,1045127534.3361675,5611258.449163383,1.0,1.7821314221395313e-07,13.0,205.55225374036948,5611258.448950307,1
6,26,1051013734.4669719,6.44453064312335e-05,1.2688478392941328e-11,15517.033588008751,11.0,4.152350410748748,5611258.449098937,1
7,28,1054937867.8875082,0.0457826599433385,9.014035678180764e-09,21.842330725558035,9.0,132.84673720466876,0.04571821463690727,0
8,29,1056899934.5977763,0.3541752310889339,6.973269297403703e-08,2.823461135107088,14.0,8.835595325132601,0.3083925711455954,0
9,30,1058862001.3080444,2.1080939222275286e-05,4.150574442689163e-12,47436.214393480645,9.0,8.871388381364083,0.35415415014971163,0
10,33,1064748201.438849,9.290845953549578e-05,1.829251882905568e-11,10763.282420527772,11.0,4.68905898847772,7.182752031322049e-05,0
11,38,1074558534.9901896,3.9643478710539104,7.805307335708748e-07,0.2522482972045288,8.0,85.29738025945903,3.964254962594375,0
12,39,1076520601.7004578,625649.487229548,0.12318259373532156,1.5983390387293716e-06,16.0,699.846193413522,625645.522881677,0
13,40,1078482668.410726,0.0013003063598265477,2.560141314320313e-10,769.0495333456216,9.0,3.7432102050895653,625649.4859292416,1
14,42,1082406801.8312624,4.928163893816417e-05,9.702941074581893e-12,20291.532531278255,9.0,3.561092261840324,0.0012510247208883836,0
15,46,1090255068.672335,88598.08744347472,0.017443860234911113,1.1286925359850422e-05,22.0,353.4654284379917,88598.08739419309,0
16,48,1094179202.0928712,0.0001142897890558874,2.250223638112187e-11,8749.6879599744,11.0,3.6781854937058163,88598.08732918493,0
17,49,1096141268.8031392,8.462586740003177,1.666177956861751e-06,0.1181671787507736,16.0,31.727435388829157,8.46247245021412,0
18,51,1100065402.2236757,181.82716802391676,3.579950535549066e-05,0.005499728180710921,16.0,88.02384661801194,173.36458128391357,0
19,52,1102027468.9339437,32.44113360836528,6.387255265385304e-06,0.03082506339242439,11.0,112.21580609193491,149.38603441555148,0
20,55,1107913669.0647483,368039.6915943233,0.07246243261365123,2.717098244670478e-06,10.0,1232.4206149349127,368007.250460715,0
21,58,1113799869.1955526,0.0,0.0,0.0,32.0,4866.863109388175,368039.6915943233,0
22,60,1117724002.6160889,9.378273713759862e-05,1.8464653202806412e-11,10662.943094418866,9.0,6.196106211713271,9.378273713759862e-05,0
23,62,1121648136.0366251,0.02636364167868736,5.190672778571027e-09,37.93102683422068,8.0,7.167604784209564,0.026269858941549762,0
24,68,1133420536.2982342,22.209802606610985,4.372833586976267e-06,0.04502516378521502,14.0,16.660994376625595,22.183438964932296,0
25,71,1139306736.4290385,713738813308.167,1.0,1.4010727472771411e-12,35.0,3747.492396781557,713738813285.9572,1
26,73,1143230869.8495748,14557158.598862698,1.0,6.869472453766676e-08,16.0,580.3798748675963,713724256149.5681,1
27,78,1153041203.4009156,0.0,0.0,0.0,6.0,10009.893926376013,14557158.598862698,1
28,83,1162851536.9522564,0.6218614166838267,1.2243676981218433e-07,1.6080753254174354,15.0,10.502867811390754,0.6218614166838267,0
29,84,1164813603.6625245,0.00018181624895524944,3.579735552682929e-11,5500.058439474638,6.0,17.577780031002593,0.6216796004348714,0
30,85,1166775670.3727927,45180.53877823933,0.008895485518109049,2.213342352795576e-05,15.0,154.12509813023237,45180.53859642308,0
31,86,1168737737.0830607,9.450394969658485e-05,1.860665097546313e-11,10581.568205657435,11.0,8.839002625355315,45180.53868373538,0
32,90,1176586003.9241333,9.617707644879928,1.8936068799967973e-06,0.10397488018179206,12.0,29.388889066385197,9.617613140930231,0
33,102,1200130804.4473512,0.003141200831548306,6.184633309412466e-10,318.34959090748356,8.0,114.36831367586107,9.61456644404838,0
34,105,1206017004.5781558,9.95559824703737e-05,1.9601333323029467e-11,10044.599682926988,9.0,7.667308645859065,0.0030416448490779326,0
35,106,1207979071.2884238,6.084409009513273,1.197944373705557e-06,0.16435449990891252,12.0,41.5590150091099,6.084309453530802,0
36,107,1209941137.998692,102.35973045100869,2.0153356389433855e-05,0.00976946691432144,12.0,153.94028585281805,96.27532144149541,0
37,109,1213865271.4192283,464378.9457047992,0.09143043217584154,2.1534137351603564e-06,19.0,1758.7510644119795,464276.5859743482,0
