source_index,freq_hz,node_id
0,1000000000.0,0
11,1021582733.8129497,20
12,1023544800.5232178,16
13,1025506867.2334859,20
16,1031393067.3642904,17
23,1045127534.3361675,20
26,1051013734.4669719,2
28,1054937867.8875082,13
29,1056899934.5977763,13
30,1058862001.3080444,13
33,1064748201.438849,12
38,1074558534.9901896,17
39,1076520601.7004578,12
40,1078482668.410726,13
42,1082406801.8312624,12
46,1090255068.672335,17
48,1094179202.0928712,2
49,1096141268.8031392,13
51,1100065402.2236757,20
52,1102027468.9339437,20
55,1107913669.0647483,17
58,1113799869.1955526,12
60,1117724002.6160889,16
62,1121648136.0366251,2
68,1133420536.2982342,16
71,1139306736.4290385,17
73,1143230869.8495748,22
78,1153041203.4009156,0
83,1162851536.9522564,13
84,1164813603.6625245,17
85,1166775670.3727927,2
86,1168737737.0830607,13
90,1176586003.9241333,16
102,1200130804.4473512,0
105,1206017004.5781558,22
106,1207979071.2884238,2
107,1209941137.998692,13
109,1213865271.4192283,2
110,1215827338.1294963,1
113,1221713538.2603009,13
114,1223675604.9705691,17
119,1233485938.5219097,12
122,1239372138.6527143,20
123,1241334205.3629823,16
124,1243296272.0732505,0
129,1253106605.6245914,1
134,1262916939.175932,20
143,1280575539.5683453,0
146,1286461739.6991498,12
149,1292347939.8299541,17
150,1294310006.5402224,17
151,1296272073.2504907,13
154,1302158273.381295,13
155,1304120340.0915632,2
156,1306082406.8018312,13
157,1308044473.5120995,13
159,1311968606.9326358,16
160,1313930673.6429038,16
170,1333551340.7455854,20
172,1337475474.1661217,16
173,1339437540.8763897,2
177,1347285807.7174625,16
182,1357096141.2688031,16
183,1359058207.9790714,2
189,1370830608.2406802,1
192,1376716808.3714848,20
194,1380640941.7920208,16
195,1382603008.502289,20
199,1390451275.3433616,22
201,1394375408.763898,12
202,1396337475.4741662,2
203,1398299542.1844344,12
204,1400261608.8947024,17
223,1437540876.3897972,2
225,1441465009.8103335,22
226,1443427076.5206017,13
227,1445389143.2308698,13
228,1447351209.941138,12
235,1461085676.9130151,16
238,1466971877.0438194,17
239,1468933943.7540877,2
242,1474820143.884892,13
243,1476782210.5951602,12
245,1480706344.0156965,22
248,1486592544.146501,20
249,1488554610.856769,20
256,1502289077.8286462,13
259,1508175277.9594507,16
260,1510137344.6697187,16
261,1512099411.379987,16
265,1519947678.2210596,17
267,1523871811.6415958,17
268,1525833878.3518639,13
269,1527795945.0621321,17
270,1529758011.7724004,13
273,1535644211.9032047,12
277,1543492478.7442775,13
280,1549378678.8750818,12
281,1551340745.58535,2
282,1553302812.295618,12
283,1555264879.005886,2
285,1559189012.4264226,12
287,1563113145.8469586,22
293,1574885546.1085677,2
299,1586657946.3701766,16
301,1590582079.7907128,16
312,1612164813.6036625,0
319,1625899280.5755396,2
320,1627861347.2858076,2
322,1631785480.7063441,0
326,1639633747.5474167,22
332,1651406147.8090255,20
334,1655330281.2295618,12
335,1657292347.9398298,13
340,1667102681.491171,13
344,1674950948.3322434,16
348,1682799215.173316,16
350,1686723348.593852,17
351,1688685415.3041203,13
356,1698495748.8554611,12
358,1702419882.2759974,12
361,1708306082.4068017,20
365,1716154349.2478745,1
369,1724002616.088947,16
370,1725964682.7992153,16
372,1729888816.2197514,16
373,1731850882.9300196,16
376,1737737083.060824,13
380,1745585349.9018967,12
381,1747547416.612165,16
383,1751471550.032701,2
384,1753433616.7429693,12
392,1769130150.4251146,17
393,1771092217.1353827,17
398,1780902550.6867232,12
400,1784826684.1072598,12
402,1788750817.5277958,0
403,1790712884.238064,0
409,1802485284.499673,16
420,1824068018.3126225,2
421,1826030085.0228908,2
422,1827992151.733159,17
423,1829954218.443427,2
424,1831916285.153695,13
425,1833878351.8639634,12
427,1837802485.2844996,12
428,1839764551.9947677,12
429,1841726618.7050362,12
430,1843688685.4153042,13
433,1849574885.5461087,2
434,1851536952.2563767,12
435,1853499018.9666448,12
437,1857423152.3871813,17
438,1859385219.0974493,2
440,1863309352.5179856,12
444,1871157619.3590584,0
450,1882930019.620667,1
455,1892740353.172008,0
460,1902550686.7233486,13
461,1904512753.4336166,2
462,1906474820.143885,13
465,1912361020.2746892,0
469,1920209287.115762,22
470,1922171353.8260303,17
471,1924133420.5362983,22
476,1933943754.0876389,12
477,1935905820.797907,20
482,1945716154.349248,1
486,1953564421.1903205,16
487,1955526487.9005885,12
491,1963374754.741661,17
498,1977109221.7135382,0
500,1981033355.1340747,13
502,1984957488.5546107,22
504,1988881621.9751472,4
505,1990843688.6854153,5
507,1994767822.1059518,20
508,1996729888.8162198,4
512,2004578155.6572924,5
513,2006540222.3675604,4
516,2012426422.498365,1
517,2014388489.208633,1
527,2034009156.3113146,1
529,2037933289.7318509,12
530,2039895356.4421191,5
531,2041857423.1523871,4
532,2043819489.8626554,4
533,2045781556.5729237,4
536,2051667756.703728,5
555,2088947024.1988227,1
559,2096795291.0398953,4
562,2102681491.1706998,0
565,2108567691.3015044,5
568,2114453891.4323087,4
573,2124264224.9836495,4
574,2126226291.6939175,0
578,2134074558.5349903,26
579,2136036625.2452583,31
585,2147809025.5068674,4
587,2151733158.9274035,26
593,2163505559.1890125,26
596,2169391759.3198166,6
598,2173315892.740353,6
600,2177240026.1608896,7
605,2187050359.71223,6
606,2189012426.4224987,6
610,2196860693.263571,6
611,2198822759.973839,7
613,2202746893.3943753,9
616,2208633093.52518,7
619,2214519293.6559844,7
620,2216481360.3662524,7
623,2222367560.497057,9
625,2226291693.917593,9
627,2230215827.3381295,19
630,2236102027.468934,11
632,2240026160.88947,28
633,2241988227.599738,11
636,2247874427.730543,3
637,2249836494.440811,19
638,2251798561.151079,25
640,2255722694.571615,11
644,2263570961.4126883,3
647,2269457161.5434923,15
654,2283191628.5153694,29
656,2287115761.935906,15
658,2291039895.3564425,15
659,2293001962.0667105,29
660,2294964028.7769785,27
661,2296926095.4872465,29
663,2300850228.9077826,3
667,2308698495.7488556,11
669,2312622629.1693916,11
671,2316546762.589928,15
673,2320470896.0104647,15
674,2322432962.7207327,15
675,2324395029.4310007,15
676,2326357096.1412687,27
679,2332243296.2720733,15
682,2338129496.402878,11
685,2344015696.533682,15
687,2347939829.9542184,25
688,2349901896.664487,29
690,2353826030.085023,15
691,2355788096.795291,15
693,2359712230.2158275,15
696,2365598430.346632,15
698,2369522563.767168,11
699,2371484630.477436,11
700,2373446697.187704,11
710,2393067364.290386,11
712,2396991497.7109222,3
719,2410725964.6827993,11
722,2416612164.8136034,15
730,2432308698.495749,3
733,2438194898.6265535,15
736,2444081098.7573576,11
745,2461739699.149771,15
746,2463701765.860039,15
748,2467625899.2805758,11
750,2471550032.701112,11
752,2475474166.121648,15
755,2481360366.252453,3
756,2483322432.962721,3
757,2485284499.672989,3
760,2491170699.8037934,15
764,2499018966.644866,15
766,2502943100.065402,27
774,2518639633.747547,15
775,2520601700.4578156,15
778,2526487900.58862,3
781,2532374100.7194242,11
785,2540222367.5604973,30
787,2544146500.9810333,14
788,2546108567.6913013,19
793,2555918901.2426424,18
795,2559843034.6631784,18
798,2565729234.793983,11
799,2567691301.5042515,11
801,2571615434.9247875,18
808,2585349901.8966646,3
819,2606932635.709614,7
822,2612818835.840419,9
823,2614780902.550687,10
825,2618705035.971223,7
829,2626553302.812296,7
830,2628515369.522564,8
831,2630477436.232832,8
833,2634401569.653368,8
839,2646173969.914977,6
842,2652060170.0457816,6
845,2657946370.176586,6
851,2669718770.438195,26
852,2671680837.1484632,26
854,2675604970.5689993,26
857,2681491170.699804,26
862,2691301504.2511444,26
863,2693263570.9614124,0
864,2695225637.671681,26
868,2703073904.5127535,26
870,2706998037.9332895,26
877,2720732504.9051666,4
878,2722694571.6154346,0
882,2730542838.4565077,22
889,2744277305.428385,22
894,2754087638.9797254,0
897,2759973839.11053,5
904,2773708306.082407,0
911,2787442773.054284,5
912,2789404839.764552,31
913,2791366906.47482,22
914,2793328973.185088,1
919,2803139306.736429,0
923,2810987573.577502,31
925,2814911706.9980383,17
927,2818835840.4185743,5
928,2820797907.1288424,20
930,2824722040.5493784,12
931,2826684107.259647,2
935,2834532374.1007195,2
936,2836494440.8109875,12
937,2838456507.5212555,4
943,2850228907.7828646,17
946,2856115107.913669,22
947,2858077174.623937,13
950,2863963374.7547417,4
951,2865925441.4650097,20
953,2869849574.885546,12
954,2871811641.595814,16
961,2885546108.5676913,22
965,2893394375.408764,16
966,2895356442.119032,16
969,2901242642.2498364,31
971,2905166775.670373,2
973,2909090909.090909,13
977,2916939175.931982,0
978,2918901242.64225,20
982,2926749509.483322,2
985,2932635709.614127,1
987,2936559843.034663,13
993,2948332243.2962723,2
997,2956180510.1373444,17
998,2958142576.847613,2
1002,2965990843.6886854,12
1011,2983649444.0810986,2
1012,2985611510.791367,2
1030,3020928711.576194,1
1045,3050359712.230216,2
1046,3052321778.940484,13
1050,3060170045.7815566,2
1052,3064094179.202093,12
1053,3066056245.912361,12
1055,3069980379.332897,13
1057,3073904512.7534337,12
1061,3081752779.5945063,12
1062,3083714846.3047743,12
1064,3087638979.725311,13
1065,3089601046.435579,22
1069,3097449313.2766514,31
1071,3101373446.6971874,1
1080,3119032047.089601,16
1084,3126880313.9306736,13
1085,3128842380.6409416,13
1088,3134728580.771746,1
1089,3136690647.4820147,31
1093,3144538914.3230867,12
1097,3152387181.16416,0
1105,3168083714.846305,1
1110,3177894048.3976455,12
1111,3179856115.1079135,2
1113,3183780248.52845,20
1116,3189666448.6592546,17
1123,3203400915.6311316,17
1124,3205362982.3413997,17
1126,3209287115.7619357,22
1127,3211249182.472204,12
1131,3219097449.313277,20
1134,3224983649.4440813,0
1141,3238718116.4159584,1
1148,3252452583.387835,16
1149,3254414650.0981035,16
1150,3256376716.8083715,16
1153,3262262916.939176,16
1161,3277959450.621321,17
1162,3279921517.331589,22
1165,3285807717.4623938,16
1166,3287769784.172662,16
1167,3289731850.8829303,20
1170,3295618051.0137343,20
1171,3297580117.724003,12
1172,3299542184.434271,16
1174,3303466317.854807,2
1176,3307390451.2753434,16
1179,3313276651.406148,13
1184,3323086984.9574885,1
1189,3332897318.508829,0
1191,3336821451.9293656,12
1192,3338783518.6396337,16
1194,3342707652.06017,13
1202,3358404185.7423153,16
1204,3362328319.162852,13
1205,3364290385.87312,12
1206,3366252452.583388,13
1208,3370176586.0039244,2
1211,3376062786.1347284,2
1212,3378024852.844997,2
1216,3385873119.6860695,1
1217,3387835186.3963375,31
1218,3389797253.1066055,1
1219,3391759319.816874,1
1223,3399607586.6579466,0
1228,3409417920.209287,2
1236,3425114453.8914323,12
1238,3429038587.311969,2
1240,3432962720.732505,12
1243,3438848920.8633094,17
1244,3440810987.5735774,1
1258,3468279921.5173316,16
1260,3472204054.937868,13
1262,3476128188.358404,20
1264,3480052321.7789407,2
1266,3483976455.1994767,16
1270,3491824722.0405493,17
1273,3497710922.171354,20
1276,3503597122.3021584,1
1282,3515369522.5637674,20
1285,3521255722.6945715,17
1287,3525179856.115108,17
1288,3527141922.825376,2
1290,3531066056.2459126,16
1291,3533028122.9561806,12
1292,3534990189.6664486,12
1293,3536952256.376717,2
1297,3544800523.2177896,22
1299,3548724656.6383257,12
1301,3552648790.058862,12
1303,3556572923.4793983,2
1304,3558534990.1896663,17
1305,3560497056.899935,2
1307,3564421190.320471,17
1311,3572269457.1615434,0
1317,3584041857.4231524,13
1318,3586003924.1334205,2
1320,3589928057.553957,12
1325,3599738391.1052976,17
1329,3607586657.94637,12
1332,3613472858.0771747,2
1333,3615434924.7874427,17
1339,3627207325.049052,20
1341,3631131458.469588,16
1342,3633093525.1798563,20
1346,3640941792.020929,31
1353,3654676258.992806,22
1357,3662524525.8338785,22
1360,3668410725.964683,0
1364,3676258992.8057556,22
1365,3678221059.5160236,31
1379,3705689993.459778,1
1380,3707652060.170046,22
1381,3709614126.880314,22
1383,3713538260.3008504,1
1387,3721386527.141923,20
1389,3725310660.562459,16
1392,3731196860.6932635,12
1394,3735120994.1138,13
1396,3739045127.534336,13
1397,3741007194.2446046,22
1399,3744931327.6651406,31
1400,3746893394.3754086,17
1418,3782210595.1602354,0
1419,3784172661.8705034,16
1424,3793982995.4218445,16
1425,3795945062.1321125,13
