source_index,freq_hz,node_id
0,1000000000.0,1
1,1001962066.7102681,31
4,1007848266.8410726,10
5,1009810333.5513407,31
7,1013734466.9718771,1
11,1021582733.8129497,1
18,1035317200.7848266,31
19,1037279267.4950948,10
20,1039241334.205363,31
22,1043165467.6258993,31
28,1054937867.8875082,31
31,1060824068.0183126,31
32,1062786134.7285807,31
35,1068672334.8593853,10
36,1070634401.5696534,10
37,1072596468.2799215,31
43,1084368868.5415304,31
46,1090255068.672335,31
52,1102027468.9339437,10
58,1113799869.1955526,10
59,1115761935.9058208,10
63,1123610202.7468934,10
64,1125572269.4571614,10
67,1131458469.587966,10
68,1133420536.2982342,10
76,1149117069.9803793,10
78,1153041203.4009156,10
91,1178548070.6344016,10
92,1180510137.3446698,10
93,1182472204.0549378,10
97,1190320470.8960104,10
100,1196206671.026815,4
101,1198168737.737083,10
102,1200130804.4473512,4
108,1211903204.70896,4
109,1213865271.4192283,10
110,1215827338.1294963,4
114,1223675604.9705691,4
121,1237410071.942446,4
128,1251144538.914323,4
129,1253106605.6245914,4
130,1255068672.3348594,4
131,1257030739.0451276,4
134,1262916939.175932,4
139,1272727272.7272727,21
157,1308044473.5120995,4
158,1310006540.2223675,21
159,1311968606.9326358,4
161,1315892740.353172,21
163,1319816873.7737083,4
165,1323741007.1942446,4
166,1325703073.904513,4
171,1335513407.4558535,4
176,1345323741.0071943,4
178,1349247874.4277306,21
181,1355134074.558535,21
182,1357096141.2688031,21
183,1359058207.9790714,21
184,1361020274.6893394,4
185,1362982341.3996077,21
187,1366906474.820144,21
200,1392413342.0536299,6
206,1404185742.3152387,21
210,1412034009.1563113,21
211,1413996075.8665795,21
212,1415958142.5768476,21
214,1419882275.9973838,21
215,1421844342.707652,21
224,1439502943.1000655,21
225,1441465009.8103335,21
231,1453237410.0719423,6
234,1459123610.2027469,21
239,1468933943.7540877,6
243,1476782210.5951602,6
247,1484630477.4362328,6
250,1490516677.5670373,6
251,1492478744.2773054,6
257,1504251144.5389142,6
262,1514061478.090255,6
263,1516023544.8005233,6
264,1517985611.5107913,6
266,1521909744.9313278,6
267,1523871811.6415958,6
268,1525833878.3518639,6
269,1527795945.0621321,6
274,1537606278.613473,6
276,1541530412.0340092,6
277,1543492478.7442775,6
282,1553302812.295618,5
284,1557226945.7161543,6
289,1567037279.2674952,6
290,1568999345.9777632,5
292,1572923479.3982997,5
293,1574885546.1085677,6
295,1578809679.529104,5
305,1598430346.6317854,5
307,1602354480.052322,5
312,1612164813.6036625,5
325,1637671680.8371484,5
329,1645519947.6782212,5
330,1647482014.3884892,5
331,1649444081.0987573,18
336,1659254414.650098,5
338,1663178548.0706344,3
344,1674950948.3322434,5
345,1676913015.0425115,18
348,1682799215.173316,18
350,1686723348.593852,5
353,1692609548.7246566,18
356,1698495748.8554611,18
363,1712230215.8273382,3
365,1716154349.2478745,18
374,1733812949.6402879,18
375,1735775016.350556,3
376,1737737083.060824,18
386,1757357750.1635056,3
388,1761281883.5840418,18
393,1771092217.1353827,3
405,1794637017.6586003,3
406,1796599084.3688686,3
407,1798561151.0791368,3
409,1802485284.499673,3
410,1804447351.2099411,3
412,1808371484.6304774,3
415,1814257684.761282,3
420,1824068018.3126225,3
421,1826030085.0228908,3
422,1827992151.733159,3
423,1829954218.443427,3
425,1833878351.8639634,3
431,1845650752.1255722,3
433,1849574885.5461087,3
436,1855461085.676913,3
440,1863309352.5179856,11
447,1877043819.4898627,3
452,1886854153.0412035,11
454,1890778286.4617395,11
456,1894702419.882276,3
460,1902550686.7233486,3
461,1904512753.4336166,11
462,1906474820.143885,3
467,1916285153.6952257,11
470,1922171353.8260303,3
471,1924133420.5362983,11
478,1937867887.5081754,11
479,1939829954.2184434,3
480,1941792020.9287117,11
489,1959450621.321125,11
490,1961412688.031393,11
491,1963374754.741661,11
498,1977109221.7135382,11
500,1981033355.1340747,11
501,1982995421.8443427,11
511,2002616088.9470243,11
518,2016350555.9189012,11
520,2020274689.3394375,11
521,2022236756.0497057,11
522,2024198822.759974,11
527,2034009156.3113146,11
529,2037933289.7318509,11
530,2039895356.4421191,11
535,2049705689.9934597,11
536,2051667756.703728,11
537,2053629823.4139962,11
539,2057553956.8345323,11
540,2059516023.5448005,11
544,2067364290.385873,23
547,2073250490.5166776,11
550,2079136690.647482,23
552,2083060824.0680184,23
553,2085022890.7782865,23
557,2092871157.619359,9
561,2100719424.4604316,23
564,2106605624.591236,9
565,2108567691.3015044,9
570,2118378024.852845,9
572,2122302158.2733812,9
575,2128188358.4041858,9
576,2130150425.1144538,9
578,2134074558.5349903,9
580,2137998691.9555266,9
581,2139960758.6657946,9
582,2141922825.3760629,9
583,2143884892.086331,9
585,2147809025.5068674,9
587,2151733158.9274035,9
589,2155657292.34794,9
590,2157619359.058208,9
591,2159581425.7684765,9
594,2165467625.8992805,9
597,2171353826.030085,9
598,2173315892.740353,2
600,2177240026.1608896,9
604,2185088293.001962,2
606,2189012426.4224987,2
616,2208633093.52518,2
618,2212557226.945716,2
622,2220405493.786789,25
628,2232177894.048398,25
630,2236102027.468934,25
637,2249836494.440811,7
638,2251798561.151079,7
644,2263570961.4126883,7
648,2271419228.2537603,7
649,2273381294.964029,7
653,2281229561.8051014,8
660,2294964028.7769785,8
667,2308698495.7488556,30
671,2316546762.589928,12
672,2318508829.300196,12
675,2324395029.4310007,12
680,2334205362.982342,17
681,2336167429.69261,17
685,2344015696.533682,17
687,2347939829.9542184,17
689,2351863963.374755,17
691,2355788096.795291,17
692,2357750163.505559,17
693,2359712230.2158275,17
697,2367560497.0569,28
699,2371484630.477436,28
701,2375408763.8979726,28
709,2391105297.5801177,0
719,2410725964.6827993,0
720,2412688031.3930674,0
725,2422498364.9444084,0
734,2440156965.3368216,0
735,2442119032.0470896,0
736,2444081098.7573576,0
737,2446043165.4676256,0
738,2448005232.177894,0
740,2451929365.5984306,0
742,2455853499.0189667,0
749,2469587965.990844,0
751,2473512099.41138,0
753,2477436232.8319163,0
754,2479398299.5421844,0
757,2485284499.672989,0
758,2487246566.383257,0
759,2489208633.093525,0
760,2491170699.8037934,0
762,2495094833.22433,0
765,2500981033.355134,0
766,2502943100.065402,0
767,2504905166.77567,0
768,2506867233.4859385,0
777,2524525833.878352,24
787,2544146500.9810333,14
789,2548070634.4015694,14
790,2550032701.111838,14
794,2557880967.9529104,13
796,2561805101.3734465,13
798,2565729234.793983,13
800,2569653368.2145195,19
806,2581425768.476128,30
813,2595160235.448005,8
817,2603008502.2890778,8
818,2604970568.999346,8
820,2608894702.4198823,8
827,2622629169.3917594,7
832,2632439502.9431,7
833,2634401569.653368,7
839,2646173969.914977,25
840,2648136036.625245,25
841,2650098103.335513,25
844,2655984303.466318,25
846,2659908436.886854,25
850,2667756703.7279267,2
851,2669718770.438195,2
853,2673642903.8587313,2
854,2675604970.5689993,2
855,2677567037.2792673,2
861,2689339437.5408764,2
865,2697187704.381949,2
866,2699149771.0922174,15
867,2701111837.8024855,15
876,2718770438.1948986,15
879,2724656638.325703,15
880,2726618705.035971,15
885,2736429038.5873117,20
888,2742315238.7181168,20
890,2746239372.138653,20
893,2752125572.269457,20
895,2756049705.6899934,23
897,2759973839.11053,20
899,2763897972.531066,20
900,2765860039.241334,20
902,2769784172.6618705,18
905,2775670372.792675,20
907,2779594506.213211,18
908,2781556572.923479,20
909,2783518639.6337476,20
911,2787442773.054284,18
913,2791366906.47482,20
918,2801177240.026161,18
920,2805101373.446697,18
921,2807063440.1569653,20
928,2820797907.1288424,5
930,2824722040.5493784,18
931,2826684107.259647,5
934,2832570307.3904514,18
939,2842380640.941792,18
942,2848266841.0725965,5
945,2854153041.2034006,5
948,2860039241.3342056,5
951,2865925441.4650097,5
952,2867887508.1752777,5
953,2869849574.885546,5
954,2871811641.595814,5
955,2873773708.3060827,5
957,2877697841.726619,5
958,2879659908.436887,5
959,2881621975.147155,18
966,2895356442.119032,5
969,2901242642.2498364,5
973,2909090909.090909,5
974,2911052975.801177,18
976,2914977109.2217135,5
978,2918901242.64225,5
982,2926749509.483322,5
983,2928711576.1935906,5
986,2934597776.324395,5
988,2938521909.744931,5
994,2950294310.0065403,6
995,2952256376.7168083,6
1001,2964028776.9784174,6
1007,2975801177.2400265,6
1016,2993459777.6324396,6
1018,2997383911.0529757,6
1020,3001308044.473512,6
1023,3007194244.6043167,6
1024,3009156311.3145847,21
1029,3018966644.865926,21
1030,3020928711.576194,6
1031,3022890778.286462,6
1036,3032701111.8378024,6
1039,3038587311.968607,6
1040,3040549378.678875,6
1043,3046435578.8096795,6
1046,3052321778.940484,6
1047,3054283845.650752,6
1048,3056245912.36102,6
1049,3058207979.071288,6
1052,3064094179.202093,6
1059,3077828646.17397,21
1062,3083714846.3047743,21
1063,3085676913.0150423,21
1064,3087638979.725311,6
1066,3091563113.1458473,21
1067,3093525179.8561153,21
1068,3095487246.5663834,21
1070,3099411379.9869194,6
1071,3101373446.6971874,21
1076,3111183780.2485285,21
1077,3113145846.9587965,21
1078,3115107913.6690645,21
1082,3122956180.5101376,4
1083,3124918247.2204056,21
1086,3130804447.3512096,21
1088,3134728580.771746,21
1092,3142576847.6128187,4
1098,3154349247.874428,21
1100,3158273381.294964,21
1103,3164159581.4257684,4
1105,3168083714.846305,21
1106,3170045781.556573,4
1114,3185742315.238718,21
1115,3187704381.9489865,4
1119,3195552648.790059,4
1121,3199476782.210595,21
1123,3203400915.6311316,4
1124,3205362982.3413997,4
1132,3221059516.023545,4
1136,3228907782.8646173,4
1140,3236756049.70569,4
1142,3240680183.1262264,4
1143,3242642249.8364944,10
1148,3252452583.387835,4
1150,3256376716.8083715,10
1152,3260300850.2289076,4
1156,3268149117.0699806,4
1159,3274035317.2007847,4
1160,3275997383.911053,10
1164,3283845650.7521257,4
1165,3285807717.4623938,4
1172,3299542184.434271,4
1174,3303466317.854807,4
1180,3315238718.116416,10
1183,3321124918.2472205,10
1185,3325049051.6677566,10
1186,3327011118.378025,10
1188,3330935251.798561,10
1189,3332897318.508829,31
1192,3338783518.6396337,10
1196,3346631785.480706,10
1198,3350555918.9012427,10
1204,3362328319.162852,10
1206,3366252452.583388,4
1209,3372138652.7141924,31
1214,3381948986.265533,10
1215,3383911052.975801,10
1216,3385873119.6860695,31
1218,3389797253.1066055,10
1226,3405493786.7887506,10
1227,3407455853.499019,31
1233,3419228253.7606277,31
1234,3421190320.4708962,10
1238,3429038587.311969,10
1241,3434924787.442773,1
1242,3436886854.1530414,10
1243,3438848920.8633094,31
1250,3452583387.8351865,1
1254,3460431654.676259,31
1257,3466317854.8070636,1
1258,3468279921.5173316,31
1261,3474166121.648136,10
1266,3483976455.1994767,31
1267,3485938521.9097447,1
1271,3493786788.750818,1
1274,3499672988.881622,31
1276,3503597122.3021584,1
1277,3505559189.0124264,1
1278,3507521255.7226944,1
1281,3513407455.853499,1
1285,3521255722.6945715,1
1287,3525179856.115108,1
1289,3529103989.535644,31
1291,3533028122.9561806,31
1295,3540876389.797253,1
1297,3544800523.2177896,31
1299,3548724656.6383257,1
1300,3550686723.3485937,1
1302,3554610856.76913,1
1303,3556572923.4793983,1
1306,3562459123.610203,31
1308,3566383257.0307393,1
1309,3568345323.7410073,1
1313,3576193590.58208,31
1316,3582079790.7128844,1
1318,3586003924.1334205,1
1325,3599738391.1052976,1
1328,3605624591.236102,1
1329,3607586657.94637,1
1338,3625245258.3387837,31
1340,3629169391.75932,1
1342,3633093525.1798563,1
1344,3637017658.6003923,1
1345,3638979725.310661,1
1348,3644865925.441465,1
1350,3648790058.8620014,1
1353,3654676258.992806,1
1357,3662524525.8338785,1
1360,3668410725.964683,1
1361,3670372792.674951,1
1364,3676258992.8057556,1
1365,3678221059.5160236,1
1366,3680183126.2262917,1
1368,3684107259.646828,1
1369,3686069326.357096,1
1379,3705689993.459778,1
1381,3709614126.880314,1
1383,3713538260.3008504,1
1388,3723348593.852191,1
1392,3731196860.6932635,1
1394,3735120994.1138,1
1398,3742969260.9548726,1
1402,3750817527.795945,1
1403,3752779594.506213,1
1411,3768476128.1883583,1
1412,3770438194.898627,1
1417,3780248528.4499674,1
1418,3782210595.1602354,1
1419,3784172661.8705034,1
1423,3792020928.7115765,1
1425,3795945062.1321125,1
1427,3799869195.552649,1
1428,3801831262.262917,1
1431,3807717462.3937216,1
1437,3819489862.65533,1
1439,3823413996.0758667,1
1442,3829300196.206671,1
1444,3833224329.6272073,1
1446,3837148463.047744,1
1450,3844996729.8888164,1
1454,3852844996.729889,1
1455,3854807063.440157,1
1457,3858731196.8606935,1
1458,3860693263.5709615,1
1460,3864617396.991498,1
1461,3866579463.701766,1
1468,3880313930.673643,1
1472,3888162197.5147157,1
1473,3890124264.2249837,1
1474,3892086330.9352517,1
1475,3894048397.64552,1
1482,3907782864.617397,1
1483,3909744931.3276653,1
1484,3911706998.0379333,1
1486,3915631131.45847,1
1487,3917593198.168738,1
1488,3919555264.879006,1
1489,3921517331.589274,1
1493,3929365598.4303465,1
1497,3937213865.271419,1
1504,3950948332.243296,1
1509,3960758665.794637,1
1511,3964682799.2151732,31
1514,3970568999.345978,1
1520,3982341399.607587,1
1525,3992151733.1589274,1
1528,3998037933.289732,31
1529,4000000000.0,31
