source_index,freq_hz,node_id
758,2487246566.383257,20
760,2491170699.8037934,19
766,2502943100.065402,20
767,2504905166.77567,0
769,2508829300.196207,19
772,2514715500.327011,20
773,2516677567.037279,0
777,2524525833.878352,0
790,2550032701.111838,0
793,2555918901.2426424,20
794,2557880967.9529104,0
795,2559843034.6631784,0
796,2561805101.3734465,29
797,2563767168.083715,0
798,2565729234.793983,0
801,2571615434.9247875,15
804,2577501635.0555916,29
808,2585349901.8966646,19
811,2591236102.0274687,21
814,2597122302.1582737,18
818,2604970568.999346,10
819,2606932635.709614,10
820,2608894702.4198823,10
821,2610856769.130151,10
825,2618705035.971223,9
827,2622629169.3917594,11
833,2634401569.653368,9
834,2636363636.3636365,9
836,2640287769.784173,9
840,2648136036.625245,11
841,2650098103.335513,11
844,2655984303.466318,9
846,2659908436.886854,8
850,2667756703.7279267,8
853,2673642903.8587313,26
855,2677567037.2792673,26
856,2679529103.9895353,8
859,2685415304.1203403,8
862,2691301504.2511444,12
864,2695225637.671681,26
865,2697187704.381949,8
870,2706998037.9332895,26
874,2714846304.7743626,23
875,2716808371.4846306,23
879,2724656638.325703,12
891,2748201438.848921,3
895,2756049705.6899934,2
897,2759973839.11053,16
901,2767822105.9516025,2
902,2769784172.6618705,12
905,2775670372.792675,23
911,2787442773.054284,17
912,2789404839.764552,17
913,2791366906.47482,17
915,2795291039.895356,16
918,2801177240.026161,3
919,2803139306.736429,3
923,2810987573.577502,17
926,2816873773.7083063,16
932,2828646173.969915,2
933,2830608240.6801834,6
934,2832570307.3904514,23
937,2838456507.5212555,4
938,2840418574.231524,4
939,2842380640.941792,4
949,2862001308.0444736,4
950,2863963374.7547417,6
953,2869849574.885546,23
954,2871811641.595814,5
956,2875735775.0163507,6
958,2879659908.436887,5
959,2881621975.147155,4
961,2885546108.5676913,6
964,2891432308.698496,5
967,2897318508.8293,4
972,2907128842.380641,6
973,2909090909.090909,6
975,2913015042.5114455,4
978,2918901242.64225,14
980,2922825376.062786,4
985,2932635709.614127,30
989,2940483976.4551992,14
992,2946370176.5860043,4
994,2950294310.0065403,13
998,2958142576.847613,13
999,2960104643.5578814,5
1007,2975801177.2400265,5
1008,2977763243.9502945,5
1011,2983649444.0810986,3
1014,2989535644.2119036,4
1015,2991497710.9221716,5
1017,2995421844.3427076,4
1020,3001308044.473512,5
1024,3009156311.3145847,4
1025,3011118378.0248528,4
1028,3017004578.1556573,14
1030,3020928711.576194,13
1034,3028776978.417266,7
1037,3034663178.548071,7
1038,3036625245.258339,7
1039,3038587311.968607,5
1041,3042511445.389143,14
1048,3056245912.36102,30
1050,3060170045.7815566,27
1052,3064094179.202093,6
1056,3071942446.043165,5
1057,3073904512.7534337,4
1065,3089601046.435579,5
1066,3091563113.1458473,4
1070,3099411379.9869194,7
1079,3117069980.379333,7
1081,3120994113.7998695,5
1082,3122956180.5101376,5
1083,3124918247.2204056,13
1084,3126880313.9306736,6
1085,3128842380.6409416,14
1090,3138652714.1922827,1
1093,3144538914.3230867,13
1097,3152387181.16416,6
1101,3160235448.0052323,6
1103,3164159581.4257684,13
1106,3170045781.556573,5
1107,3172007848.266841,4
1111,3179856115.1079135,7
1112,3181818181.818182,13
1114,3185742315.238718,13
1118,3193590582.0797906,4
1119,3195552648.790059,4
1121,3199476782.210595,6
1122,3201438848.920863,5
1126,3209287115.7619357,1
1131,3219097449.313277,3
1137,3230869849.5748854,1
1141,3238718116.4159584,6
1146,3248528449.967299,5
1149,3254414650.0981035,14
1152,3260300850.2289076,6
1156,3268149117.0699806,4
1157,3270111183.7802486,7
1158,3272073250.4905167,4
1160,3275997383.911053,7
1161,3277959450.621321,4
1162,3279921517.331589,27
1164,3283845650.7521257,5
1168,3291693917.5931983,5
1177,3309352517.9856114,7
1180,3315238718.116416,6
1183,3321124918.2472205,13
1187,3328973185.088293,1
1190,3334859385.2190976,5
1194,3342707652.06017,13
1199,3352517985.6115108,13
1205,3364290385.87312,27
1208,3370176586.0039244,6
1209,3372138652.7141924,14
1210,3374100719.4244604,13
1213,3379986919.555265,6
1214,3381948986.265533,13
1218,3389797253.1066055,5
1222,3397645519.947678,1
1226,3405493786.7887506,6
1227,3407455853.499019,5
1231,3415304120.3400917,6
1234,3421190320.4708962,6
1236,3425114453.8914323,13
1240,3432962720.732505,13
1246,3444735120.994114,1
1251,3454545454.5454545,14
1252,3456507521.2557225,14
1255,3462393721.386527,5
1259,3470241988.2275996,7
1260,3472204054.937868,4
1261,3474166121.648136,7
1266,3483976455.1994767,14
1267,3485938521.9097447,3
1268,3487900588.620013,13
1271,3493786788.750818,3
1274,3499672988.881622,30
1278,3507521255.7226944,14
1283,3517331589.2740355,30
1288,3527141922.825376,3
1297,3544800523.2177896,7
1300,3550686723.3485937,7
1303,3556572923.4793983,4
1304,3558534990.1896663,5
1305,3560497056.899935,4
1308,3566383257.0307393,3
1310,3570307390.4512753,4
1319,3587965990.843689,13
1322,3593852190.974493,7
1324,3597776324.3950295,5
1326,3601700457.8155656,1
1337,3623283191.6285152,1
1345,3638979725.310661,6
1347,3642903858.731197,6
1354,3656638325.703074,4
1355,3658600392.413342,7
1357,3662524525.8338785,6
1358,3664486592.5441465,6
1359,3666448659.2544146,6
1363,3674296926.095487,5
1365,3678221059.5160236,13
1366,3680183126.2262917,13
1367,3682145192.9365597,13
1371,3689993459.7776327,27
1376,3699803793.3289733,6
1377,3701765860.0392413,14
1388,3723348593.852191,6
1394,3735120994.1138,5
1395,3737083060.824068,5
1397,3741007194.2446046,4
1398,3742969260.9548726,5
1401,3748855461.085677,13
1402,3750817527.795945,6
1403,3752779594.506213,13
1405,3756703727.9267497,5
1406,3758665794.6370177,5
1412,3770438194.898627,13
1416,3778286461.7396994,27
1417,3780248528.4499674,30
1422,3790058862.001308,14
1423,3792020928.7115765,3
1426,3797907128.8423805,31
1427,3799869195.552649,1
1428,3801831262.262917,1
1434,3813603662.524526,4
1435,3815565729.234794,6
1437,3819489862.65533,1
1442,3829300196.206671,14
1447,3839110529.758012,14
1462,3868541530.412034,3
1465,3874427730.5428386,4
1466,3876389797.2531066,5
1479,3901896664.486593,13
1480,3903858731.196861,6
1483,3909744931.3276653,30
1484,3911706998.0379333,30
1490,3923479398.2995424,3
1494,3931327665.140615,27
1496,3935251798.561151,4
1504,3950948332.243296,27
1507,3956834532.3741007,4
1510,3962720732.504905,14
1513,3968606932.63571,7
1515,3972531066.056246,5
1525,3992151733.1589274,3
