time_s,impulse_re,impulse_im,impulse_mag,step_re,step_im,step_mag
3.2684326171875e-09,3396.927176732843,3313.4387788572644,4745.312506596513,-5.963227993997663e-07,3.701447955973423e-06,3.749175622968842e-06
3.36181640625e-09,-804.3348040037838,4735.879326005729,4803.697270584428,-6.714346310724829e-07,4.143702311978597e-06,4.197748600631082e-06
3.4552001953125e-09,-4518.6323942211375,1892.6118581761812,4898.981359406642,-1.0934016454254089e-06,4.320441578519707e-06,4.456651499906724e-06
3.5485839843749997e-09,-3906.7112554647265,-2882.514474066897,4855.026521738057,-1.4582251452338215e-06,4.051261454903841e-06,4.305710156313565e-06
3.6419677734374998e-09,491.3998157347312,-4650.375790601221,4676.266542094671,-1.412336368495898e-06,3.6169917430129804e-06,3.8829529081357995e-06
3.7353515625e-09,4086.347683457781,-1839.4417397935733,4481.270277967574,-1.030737738387841e-06,3.445217703591339e-06,3.5961014043650193e-06
3.8287353515625e-09,3530.036645476212,2557.1579243811093,4358.9236479468245,-7.010895409037954e-07,3.6840147998012447e-06,3.750132209605322e-06
3.922119140625e-09,-498.8348103552627,4272.199479931066,4301.223612455581,-7.476726256110434e-07,4.0829689748680496e-06,4.150861356974377e-06
4.0155029296874995e-09,-3927.6301905016658,1615.5283667305487,4246.906028752134,-1.1144496148363576e-06,4.2338331350913e-06,4.37805218788058e-06
4.10888671875e-09,-3251.609143380877,-2582.8739706369124,4152.613631137841,-1.4180971971955337e-06,3.99263457704232e-06,4.2369954598143874e-06
4.2022705078124996e-09,637.3673185736118,-3966.8001591634425,4017.678508980631,-1.3585774219625243e-06,3.6221997477259096e-06,3.86859969806802e-06
4.295654296875e-09,3629.4581662987075,-1322.2422248140374,3862.808703779356,-1.0196448661497178e-06,3.498723758714345e-06,3.644275455129278e-06
4.3890380859375e-09,2785.258439878493,2445.372740099422,3706.415035440005,-7.595468795155567e-07,3.7270819308549774e-06,3.803689154161718e-06
4.482421875e-09,-800.1988631818499,3468.497708188636,3559.60595745475,-8.342724813629829e-07,4.05098338920023e-06,4.135997702215963e-06
4.5758056640625e-09,-3308.9129262285096,886.5785963747796,3425.6278783475577,-1.1432713080920856e-06,4.133775457831419e-06,4.288958943575462e-06
4.669189453125e-09,-2231.911718020399,-2424.565591073315,3295.4435547363664,-1.3516956811738245e-06,3.907360336106433e-06,4.134555116416003e-06
4.7625732421875e-09,1088.138948319846,-2956.750344919538,3150.6219978017716,-1.2500811431532336e-06,3.631247785585993e-06,3.840398852305639e-06
4.85595703125e-09,2960.0392339964797,-344.04765834621446,2979.9666202848616,-9.736614637089822e-07,3.599119311631543e-06,3.728495201186536e-06
4.9493408203125e-09,1544.895165810029,2329.1689839329506,2794.947088776181,-8.293932994213024e-07,3.8166259367180545e-06,3.905704390497816e-06
5.0427246093749995e-09,-1274.6670099698126,2295.054212636588,2625.271381256866,-9.484265346052511e-07,4.030946795197912e-06,4.141019796772245e-06
5.1361083984375e-09,-2494.8442720874714,-53.535484204167055,2495.4186001624334,-1.1814045458536539e-06,4.025947448833631e-06,4.195708469583379e-06
5.2294921874999996e-09,-1075.5624137072364,-2148.683644058334,2402.847458334286,-1.2818446394188438e-06,3.825295228654843e-06,4.034353636702704e-06
5.3228759765625e-09,1359.1254909667352,-1880.4377544079466,2320.187114953958,-1.1549243512609394e-06,3.649692826052051e-06,3.828068440045358e-06
5.416259765625e-09,2195.1607729141238,324.5762160423258,2219.0269351590323,-9.499319206848525e-07,3.6800029829456517e-06,3.800630554056117e-06
5.5096435546875e-09,689.8740762661162,1973.1880901531879,2090.3103789213724,-8.855088654671304e-07,3.864266763337155e-06,3.96442726873039e-06
5.60302734375e-09,-1319.6117813809944,1428.4360654753561,1944.686310619334,-1.008739213704003e-06,3.997659535564773e-06,4.12296453581111e-06
5.6964111328125e-09,-1739.3688762810991,-456.1036742832926,1798.175366717633,-1.171168069948515e-06,3.95506684625487e-06,4.124825863768236e-06
5.789794921875e-09,-377.47497219756593,-1616.9280759492585,1660.4046968822163,-1.2064181131285855e-06,3.80407197588119e-06,3.990790430650219e-06
5.8831787109375e-09,1157.7368468798638,-1007.0485911992293,1534.4384874147552,-1.0983042596296725e-06,3.7100299626649536e-06,3.869185259275188e-06
5.9765625e-09,1332.4742807010866,494.8316042954411,1421.3887664321392,-9.738727624694758e-07,3.7562392128219376e-06,3.880433117761611e-06
6.0699462890624995e-09,216.8189903629831,1303.7932960910878,1321.6986924084044,-9.536253836086748e-07,3.877992370965209e-06,3.993523031300453e-06
6.163330078125e-09,-941.8099349206407,794.2573065887083,1232.010804573065,-1.0415751639082708e-06,3.952163127745039e-06,4.087110496472782e-06
6.2567138671874995e-09,-1079.6466677755036,-375.88659001170265,1143.2093665595005,-1.1423966605938493e-06,3.917061413711964e-06,4.080250022845064e-06
6.35009765625e-09,-194.4421716317619,-1029.6460007577127,1047.8447618732594,-1.1605544073343642e-06,3.820909168768159e-06,3.993273520353922e-06
6.4434814453125e-09,730.6409315541124,-608.6966041594208,950.9719905325666,-1.0923243887016864e-06,3.7640667734822757e-06,3.919358524731538e-06
6.536865234375e-09,809.0586617090403,315.9691589609744,868.5691840613093,-1.0167714252974608e-06,3.793573170772943e-06,3.927470118703605e-06
6.6302490234375e-09,108.82882523223329,805.3514586020796,812.6713265976136,-1.0066085772380543e-06,3.868779941504217e-06,3.99758915642348e-06
6.7236328125e-09,-625.4697092821141,462.00932464033787,777.6020661521376,-1.0650173086346382e-06,3.911924122821338e-06,4.05430785836533e-06
6.8170166015625e-09,-665.8198252096586,-325.0199492646544,740.9143048033415,-1.1271940867456477e-06,3.881572528438103e-06,4.041926743858642e-06
6.910400390625e-09,4.368090702773694,-681.2331337139449,681.2471377452599,-1.126786177884854e-06,3.817956397176974e-06,3.9807584882050974e-06
7.0037841796875e-09,548.3589653294663,-238.35178599642643,597.920670946313,-1.0755783399359964e-06,3.795698204270813e-06,3.945148111699249e-06
7.0971679687499995e-09,373.2587940891237,351.43174495914724,512.665971886079,-1.0407220194430545e-06,3.828516232211945e-06,3.967447398777201e-06
7.1905517578125e-09,-141.2456486852668,429.20650856644846,451.8501524491528,-1.0539120733058753e-06,3.868597162272166e-06,4.009585347913191e-06
7.2839355468749995e-09,-420.3267691208542,80.02696196158732,427.8772107513758,-1.0931637796507794e-06,3.876070383207299e-06,4.0272731053055186e-06
7.3773193359375e-09,-295.4232607626497,-315.74141923989896,432.3974408148852,-1.1207515231179946e-06,3.846585253114706e-06,4.006532426681561e-06
7.470703125e-09,97.89964553339715,-429.5312763911442,440.5467716301759,-1.1116092832702105e-06,3.8064739950044496e-06,3.965465858294286e-06
7.5640869140625e-09,396.69502972625855,-170.2716296314063,431.69361179759426,-1.0745643982921113e-06,3.7905733850596223e-06,3.9399410190508245e-06
7.657470703125e-09,363.50346833500714,190.42540621120958,410.36155621876145,-1.0406190670816278e-06,3.8083560310253908e-06,3.947969566982667e-06
7.7508544921875e-09,90.01393349422149,386.8736491580293,397.2074126145585,-1.0322132249035175e-06,3.844483758272204e-06,3.980643102475338e-06
7.84423828125e-09,-247.51330261329002,307.8706985740354,395.02810281168934,-1.0553269549449197e-06,3.873233890646366e-06,4.014430937690285e-06
7.9376220703125e-09,-383.446577085929,-37.04566222880301,385.23195424170854,-1.0911346492162497e-06,3.8697744263391105e-06,4.020662748038992e-06
8.031005859374999e-09,-148.2790419710678,-327.02780386371876,359.0736119346347,-1.1049815079940655e-06,3.8392353308855285e-06,3.9950859889279674e-06
8.1243896484375e-09,194.1702557124224,-265.60590820646865,329.01152970315576,-1.0868491537924048e-06,3.814432044779822e-06,3.966249224058221e-06
8.2177734375e-09,314.25359528367187,27.2390474377826,315.4319068420815,-1.0575029623383022e-06,3.816975730240015e-06,3.960759553494201e-06
8.3111572265625e-09,152.47935006631877,292.1619635210175,329.5581361840478,-1.0432638628753222e-06,3.844258921413548e-06,3.983305931314991e-06
8.404541015624999e-09,-187.35251227350957,313.2680650369998,365.01759468171053,-1.0607595503618011e-06,3.873513080318981e-06,4.016131771628766e-06
8.4979248046875e-09,-405.44071753686814,-11.187016367590731,405.5950255760285,-1.0986211408056126e-06,3.872468394342271e-06,4.025292520575968e-06
8.59130859375e-09,-186.18398395840933,-398.14173757826154,439.52396872578237,-1.1160077066904007e-06,3.835288410303285e-06,3.994359822499603e-06
8.6846923828125e-09,305.5484820795854,-351.2362251348021,465.53921504861876,-1.0874744316915137e-06,3.802488640744188e-06,3.954936219785518e-06
8.778076171875e-09,463.3236632570778,157.85683440594448,489.4768606406475,-1.04420751245425e-06,3.8172299100704265e-06,3.95747564937577e-06
8.8714599609375e-09,38.532787849289775,513.6457125114703,515.0890153370137,-1.0406091747217418e-06,3.865196092940455e-06,4.002825038819112e-06
8.96484375e-09,-462.084009914878,278.8822268615353,539.7193054526231,-1.0837603304327868e-06,3.891239171986973e-06,4.039341375450414e-06
9.0582275390625e-09,-499.0850514927753,-260.59657978509586,563.0243920286545,-1.1303667836056352e-06,3.866903675949913e-06,4.028730954600207e-06
9.151611328125e-09,-59.82053064352179,-583.7627514738329,586.8197729241683,-1.1359530514208566e-06,3.8123896983037357e-06,3.97802772071347e-06
9.244995117187499e-09,474.006674555458,-362.12759044925934,596.5054226808926,-1.0916885121099526e-06,3.7785728517835106e-06,3.933115381438513e-06
9.33837890625e-09,511.16571923970633,247.26868464601242,567.8311324085845,-1.0439539204084908e-06,3.801663738472256e-06,3.942396094807206e-06
9.4317626953125e-09,-42.60407494566417,502.9781147170568,504.77924985710393,-1.0479324503564195e-06,3.848633740640048e-06,3.9887521971292e-06
9.525146484375e-09,-440.42132497901514,93.1836191859819,450.17122340379484,-1.0890606624668868e-06,3.8573355800781915e-06,4.008128104722948e-06
9.6185302734375e-09,-231.1672488104992,-374.4554109048145,440.0626678991399,-1.110647936067965e-06,3.822367514972945e-06,3.980456287589713e-06
9.7119140625e-09,231.49412035164664,-410.95154220704217,471.6679953099734,-1.0890301379638378e-06,3.7839913028405736e-06,3.93758515099885e-06
9.8052978515625e-09,527.2993112464037,-55.950059894643275,530.2593448899754,-1.039788930309602e-06,3.7787664742493384e-06,3.9192138352615e-06
9.898681640625e-09,394.0587154100912,435.1855000853563,587.0849092552055,-1.0029902343515063e-06,3.819405745192367e-06,3.9489048680125165e-06
9.9920654296875e-09,-145.45181680414964,585.1864509127657,602.9920508128666,-1.0165730761307026e-06,3.874052673286638e-06,4.00520972416092e-06
1.0085449218749999e-08,-539.3814978762958,164.54769680748834,563.9222861138985,-1.066942564152598e-06,3.889418760696029e-06,4.03310608975945e-06
1.01788330078125e-08,-346.0476637998421,-352.32336136764485,493.8428257925031,-1.0992578061944532e-06,3.856517470236282e-06,4.010124028345893e-06
1.0272216796875e-08,152.85257457811065,-406.54157352671933,434.327020297768,-1.084983853612391e-06,3.818553077688926e-06,3.96970245355079e-06
1.03656005859375e-08,409.0698746657392,-42.706362921142976,411.2930777353248,-1.0467833587247822e-06,3.8145649957022717e-06,3.955586114160607e-06
1.0458984374999999e-08,264.0341768292998,331.3427084998649,423.67680725991175,-1.022126846850464e-06,3.84550703330022e-06,3.9790284786884765e-06
1.05523681640625e-08,-116.68449875094414,447.52826653306516,462.48980701724577,-1.0330232874686858e-06,3.88729891854165e-06,4.0222170496565315e-06
1.0645751953125e-08,-474.43057701450044,177.04747061730802,506.38935539592296,-1.0773274123974081e-06,3.9038322821918265e-06,4.049758121293905e-06
1.07391357421875e-08,-393.69443824367,-337.91113556771677,518.8248704954907,-1.1140920907734344e-06,3.872276859986101e-06,4.029358418794205e-06
1.083251953125e-08,167.10479505393667,-459.1667509360029,488.6288138200034,-1.0984872118407853e-06,3.82939812897218e-06,3.9838378712936305e-06
1.09259033203125e-08,452.3305581725668,55.121347517096766,455.67674596012284,-1.0562468704098756e-06,3.834545569261557e-06,3.977360578825371e-06
1.1019287109375e-08,48.64317469819417,456.23254637432166,458.8183680018887,-1.0517043864445289e-06,3.8771502931356234e-06,4.017259826303038e-06
1.11126708984375e-08,-422.0249817280519,218.77372921170084,475.3598950224526,-1.0911146783173268e-06,3.897580212916745e-06,4.047426683382871e-06
1.12060546875e-08,-397.9355789181208,-254.67908812338106,472.45546128313185,-1.1282754104794804e-06,3.873797314672801e-06,4.034762822900356e-06
1.1299438476562499e-08,-17.539611063549366,-447.3389409397137,447.6826622031786,-1.1299133258192773e-06,3.832023109372645e-06,3.99513519603905e-06
1.1392822265625e-08,324.56932505925334,-250.0264326040516,409.70533773692483,-1.099603812431786e-06,3.808674693730299e-06,3.964231510264771e-06
1.14862060546875e-08,347.92822443924103,126.44158038255043,370.19119737114204,-1.0671129565118617e-06,3.820482287601472e-06,3.966713371524601e-06
1.157958984375e-08,45.343471078990135,345.90745532020753,348.8667338907403,-1.0628786113732597e-06,3.8527844364442405e-06,3.99670600072381e-06
1.16729736328125e-08,-311.7617634316978,183.16478564100703,361.5864154485867,-1.0919921061273184e-06,3.869889058150218e-06,4.021005854538781e-06
1.1766357421875e-08,-314.17140727820816,-245.45980698949987,398.69059431906874,-1.1213306225540553e-06,3.846967091310989e-06,4.0070610385552145e-06
1.18597412109375e-08,114.38878167742851,-409.45767580030906,425.1357214413268,-1.110648564694774e-06,3.808730382084031e-06,3.967362771119945e-06
1.1953125e-08,405.6734829615399,-60.734076103523165,410.1945913567064,-1.072765237733644e-06,3.803058803932274e-06,3.951465743424394e-06
1.20465087890625e-08,208.6333678447691,287.91711204946273,355.5617324588708,-1.0532822633194291e-06,3.829945594791385e-06,3.972138817474187e-06
1.2139892578124999e-08,-105.42879157926772,278.04660795826504,297.3636600039786,-1.0631276033533818e-06,3.8559106405785034e-06,3.999785890411939e-06
1.22332763671875e-08,-265.222253631803,81.68284132784333,277.5156398996678,-1.0878950623412148e-06,3.863538493803088e-06,4.013781927280633e-06
1.232666015625e-08,-232.6532807261323,-183.01040165329357,296.007358263156,-1.1096211072332425e-06,3.846448289058854e-06,4.003301567708998e-06
1.24200439453125e-08,45.37789834463453,-311.40341540039026,314.69229539536553,-1.1053835471461278e-06,3.8173682582017615e-06,3.97418837060194e-06
1.2513427734374999e-08,287.00749871187753,-112.44181595812238,308.24741084526346,-1.078581699427062e-06,3.8068680153785234e-06,3.956713607130416e-06
1.26068115234375e-08,234.0670501913031,166.6465940673311,287.3298997659308,-1.0567236313855159e-06,3.822430105766891e-06,3.9658084606548615e-06
1.27001953125e-08,-5.1444335228563105,283.0744774459533,283.12121958194973,-1.0572040380804603e-06,3.848864673057681e-06,3.9914207557767e-06
1.27935791015625e-08,-270.3722433628079,137.39510869264134,303.2796825929824,-1.0824524226230078e-06,3.861695148906054e-06,4.010535209959759e-06
1.2886962890625e-08,-239.47090758296093,-227.09819611090927,330.03015961489945,-1.1048151233433405e-06,3.840487858863959e-06,3.9962436676020685e-06
1.2980346679687499e-08,160.27682308215856,-309.8226751162873,348.82481281227984,-1.0898478663050286e-06,3.81155544352412e-06,3.9643061524998254e-06
1.307373046875e-08,345.120916663926,50.83054644606464,348.8440791685507,-1.057619167422228e-06,3.816302192551371e-06,3.960141503554044e-06
1.31671142578125e-08,104.84680923588668,313.30481829825953,330.382751631879,-1.0478281751046676e-06,3.8455597836156e-06,3.985758890588446e-06
1.3260498046875e-08,-185.16766163296074,262.59096386924745,321.3114956244159,-1.0651198329597965e-06,3.8700815227952844e-06,4.013976986935247e-06
1.3353881835937499e-08,-347.560492237555,21.58861911028214,348.230332164647,-1.097576348653367e-06,3.87209754984843e-06,4.024650702441825e-06
1.3447265625e-08,-234.39858251081364,-307.1048497513285,386.3367497713165,-1.1194653764391057e-06,3.843418935339182e-06,4.003132753428209e-06
1.35406494140625e-08,151.4977440342864,-365.19797898539935,395.3746707902497,-1.1053179430667634e-06,3.8093153643035575e-06,3.9664355913066936e-06
1.3634033203125e-08,363.92647659538267,-51.43501932805245,367.5432513057568,-1.0713331097421213e-06,3.804512167308201e-06,3.952476117982987e-06
1.3727416992187499e-08,219.04951293120027,243.45927039068158,327.4982525977186,-1.0508774362323107e-06,3.827247316459674e-06,3.968899772900542e-06
1.382080078125e-08,-62.85438127982674,297.14435719013807,303.7193478460175,-1.0567470165154e-06,3.854995782432631e-06,3.99721237107657e-06
1.39141845703125e-08,-276.4654167730315,110.14404321155345,297.5984491331811,-1.0825644046784089e-06,3.8652814505303895e-06,4.014018732154975e-06
1.4007568359375e-08,-229.76097783569185,-182.3555737424684,293.3319999777694,-1.1040203553674107e-06,3.848252396097652e-06,4.003486911323291e-06
1.41009521484375e-08,52.037152463849814,-282.4429428059797,287.1965897733605,-1.0991609288983135e-06,3.8218768039044665e-06,3.976794821440959e-06
1.4194335937499999e-08,276.11115709012626,-84.64389672555214,288.7939755648208,-1.0733766228468062e-06,3.813972436107219e-06,3.962136181135077e-06
1.42877197265625e-08,206.9592441107922,220.01611020762525,302.05830144825416,-1.0540499844502296e-06,3.8345183741331996e-06,3.976751504844707e-06
1.4381103515625e-08,-119.15833114172587,288.59826883119695,312.23015333699755,-1.065177440910608e-06,3.861468773993535e-06,4.005688963605637e-06
1.44744873046875e-08,-294.3783682751809,5.95118450772634,294.43851702079166,-1.0926676083581803e-06,3.862024518152277e-06,4.013621292693732e-06
1.4567871093749999e-08,-105.22890397349686,-210.90712051086223,235.70094550859736,-1.1024942821301193e-06,3.842329212098711e-06,3.997372564107167e-06
1.46612548828125e-08,79.6515112065245,-130.3782116927808,152.7836421927775,-1.0950561222091e-06,3.830154000679646e-06,3.983619909041264e-06
1.4754638671875e-08,87.97076517259794,-26.466181661217608,91.86574060430222,-1.0868410788305552e-06,3.827682488354105e-06,3.9789919278991055e-06
1.48480224609375e-08,74.35613257781178,37.61712466431412,83.32996171809796,-1.0798974214304057e-06,3.8311953179888946e-06,3.980481881053106e-06
1.494140625e-08,-18.988177466870052,99.18570022806234,100.98690020613762,-1.0816706093896531e-06,3.840457654497008e-06,3.989877980991655e-06
1.50347900390625e-08,-141.64114231177194,-0.6165841463585765,141.6424843448927,-1.0948975959458672e-06,3.8404000755331455e-06,3.993428788117178e-06
1.5128173828125e-08,-70.6360690347483,-176.92875113397844,190.50784032818964,-1.1014938597168122e-06,3.823877798358159e-06,3.979363031914816e-06
1.52215576171875e-08,141.7353905962839,-182.75204701858888,231.27306725376752,-1.0882580718986779e-06,3.8068117197486344e-06,3.9593081593465525e-06
1.531494140625e-08,260.12303928947847,25.86046374902542,261.4053541045214,-1.063966796867373e-06,3.8092266678404318e-06,3.955026314934319e-06
1.54083251953125e-08,104.17055022141507,254.17037832878006,274.68906922778626,-1.0542389561789716e-06,3.832962060836223e-06,3.975300986910952e-06
1.5501708984375e-08,-193.3835588580337,183.4282500508863,266.53915988711503,-1.0722978456475258e-06,3.850091285847078e-06,3.996626775061181e-06
1.5595092773437498e-08,-213.11310613287495,-128.1635932322842,248.6827348969213,-1.0921991549970922e-06,3.838122883891183e-06,3.990499500817602e-06
1.56884765625e-08,63.83908916098075,-225.29661325434378,234.16659293925977,-1.086237618960941e-06,3.817083832482543e-06,3.968632150885939e-06
1.57818603515625e-08,217.83828282918248,-20.00262239023523,218.75470822008208,-1.0658950547074833e-06,3.815215911812556e-06,3.961313509607336e-06
1.5875244140625e-08,110.53876848747178,163.15874207948391,197.07763560507428,-1.0555725256678208e-06,3.83045229336661e-06,3.973235221919571e-06
1.59686279296875e-08,-64.65285795284188,165.39375710559003,177.58121221281618,-1.0616100545171767e-06,3.845897389092412e-06,3.989729644384415e-06
1.6062011718749998e-08,-168.475547106198,38.023675761915264,172.71308546598317,-1.0773429394703312e-06,3.849448184009143e-06,3.997364022777743e-06
1.61553955078125e-08,-118.82144837205988,-143.94170863425975,186.64873982372401,-1.0884389365412086e-06,3.836006361852746e-06,3.987435783401872e-06
1.6248779296875e-08,112.71588738789363,-183.96532257846923,215.750112818141,-1.0779130998893849e-06,3.818826982974263e-06,3.968039336600061e-06
1.63421630859375e-08,235.79205919525634,70.7931763325592,246.1901074267447,-1.0558939439708824e-06,3.8254379180199675e-06,3.968486775275852e-06
1.6435546875e-08,-19.998066202499423,253.84486636168342,254.6313783295776,-1.0577614391667946e-06,3.849142913474885e-06,3.991836723933249e-06
1.65289306640625e-08,-227.89461800463687,13.931206269023056,228.3200285204726,-1.0790431021030185e-06,3.850443862302498e-06,3.998781308466253e-06
1.6622314453125e-08,-14.292593143088988,-181.62987238313886,182.19135204687728,-1.080377798606249e-06,3.833482576612422e-06,3.982813685438009e-06
1.67156982421875e-08,142.9223919779159,-0.8091306046362561,142.9246823366223,-1.0670311641014753e-06,3.833407016930714e-06,3.979141221748405e-06
1.6809082031249998e-08,3.171006145254168,111.21203961642794,111.25723812687056,-1.066735043532491e-06,3.843792418579465e-06,3.989068037803973e-06
1.69024658203125e-08,-74.23658985626237,25.702245892318054,78.56001984085859,-1.0736675375803474e-06,3.846192591688305e-06,3.9932392156758965e-06
1.6995849609375e-08,-58.12577017614403,-36.66842124899786,68.72538305068858,-1.079095542241572e-06,3.842768355573134e-06,3.9914052442567e-06
1.70892333984375e-08,6.865793592622382,-100.63933161634334,100.87325805108517,-1.0784543884209718e-06,3.833370273458083e-06,3.982184265115886e-06
1.71826171875e-08,149.30492446325093,-27.869224359136663,151.88368620545447,-1.0645117288489031e-06,3.830767739689193e-06,3.975923376563026e-06
1.7276000976562498e-08,80.59852299551363,170.79669209641463,188.8587618834133,-1.056985133378741e-06,3.846717381956498e-06,3.9892921914582705e-06
1.7369384765625e-08,-128.3545576727906,126.92457716974086,180.51243936387107,-1.0689713683176674e-06,3.858570079897764e-06,4.0039059489160304e-06
1.74627685546875e-08,-121.95754740710693,-34.04817008006533,126.62117222391282,-1.0803602261993124e-06,3.855390532765043e-06,4.00389989616221e-06
1.755615234375e-08,-54.47103689720621,-58.67643804678379,80.06258953165865,-1.0854469380189367e-06,3.849911104651543e-06,4.0000013211215245e-06
1.76495361328125e-08,-18.313403719754177,-94.86055532724998,96.61214060767395,-1.0871571130489186e-06,3.841052666562512e-06,3.991941404349498e-06
1.7742919921875e-08,93.69719919187077,-62.94577511520075,112.87752540366277,-1.078407313563838e-06,3.835174551576778e-06,3.983908404445327e-06
1.78363037109375e-08,66.34293990645745,77.30606885717069,101.87057454231541,-1.0722119584578273e-06,3.842393685204187e-06,3.989188854385937e-06
1.79296875e-08,-60.42954301542779,41.16285934125005,73.11710236463814,-1.0778550981559231e-06,3.84623762897812e-06,3.994410533631708e-06
1.80230712890625e-08,-0.6574788176570405,-54.74893686313837,54.752884545378784,-1.0779164960191442e-06,3.841124965806697e-06,3.989504352088575e-06
1.8116455078125e-08,74.89888487899016,30.15416447697199,80.74104650932202,-1.0709221543525881e-06,3.84394087594157e-06,3.9903327829164366e-06
1.82098388671875e-08,-14.52890327812245,110.8388800232043,111.78705808483963,-1.0722789183916217e-06,3.854291430533581e-06,4.000668008009625e-06
