time_s,impulse_re,impulse_im,impulse_mag,step_re,step_im,step_mag
2.98828125e-09,-438.8400057083763,6207.213629706979,6222.706934721434,1.8789030153162651e-06,3.4358304799882676e-06,3.916019360036536e-06
3.0816650390625e-09,-6214.090477220226,3072.982217760522,6932.397865800222,1.2986077009762416e-06,3.72279720320443e-06,3.942791013637614e-06
3.175048828125e-09,-6061.544749060836,-4041.166783856977,7285.146101473596,7.3255768473704e-07,3.3454177366943486e-06,3.4246840138115558e-06
3.2684326171875e-09,592.1923612070705,-7394.017367956413,7417.69402377269,7.878588512804249e-07,2.6549363784806453e-06,2.769369737561389e-06
3.36181640625e-09,6780.726681241295,-2918.5324670066607,7382.1464416976705,1.4210688013719276e-06,2.3823927582096373e-06,2.774028080716266e-06
3.4552001953125e-09,5529.856576695084,4575.972891604384,7177.6626880563335,1.9374677614759e-06,2.8097144454749396e-06,3.412957162325507e-06
3.5485839843749997e-09,-1463.2550095507104,6659.008008077345,6817.8811132648425,1.8008234643193697e-06,3.431557844666733e-06,3.875377967493882e-06
3.6419677734374998e-09,-6118.661070930468,1687.769919055643,6347.17107068882,1.2294397095266685e-06,3.589168194773858e-06,3.7938964574349226e-06
3.7353515625e-09,-4011.0604631717842,-4200.154253673134,5807.744983542956,8.548716853169011e-07,3.1969418759188836e-06,3.309266226274385e-06
3.8287353515625e-09,1604.6147506885216,-4958.388057491223,5211.5641247900585,1.004716690721774e-06,2.7339088114681044e-06,2.9126814137556918e-06
3.922119140625e-09,4480.452796333512,-853.6098504232917,4561.04231913194,1.423118349559071e-06,2.6541954892545037e-06,3.0116473120255446e-06
4.0155029296874995e-09,2535.366104532821,2947.107666628159,3887.6117196438745,1.659880443060976e-06,2.929407569939384e-06,3.3669915051978484e-06
4.10888671875e-09,-964.7088831456132,3108.1460725790753,3254.4178031882734,1.5697922722105863e-06,3.2196580271565463e-06,3.5819611373834943e-06
4.2022705078124996e-09,-2595.3019920632264,798.8832502118629,2715.475442252502,1.3274331384302679e-06,3.294260772079895e-06,3.551652118587525e-06
4.295654296875e-09,-1822.0812305946451,-1365.2064409922084,2276.789106924906,1.157280289137677e-06,3.1667726217675122e-06,3.371608889773971e-06
4.3890380859375e-09,-24.74736029490882,-1919.618897242391,1919.7784097368267,1.1549692868640436e-06,2.98751133558704e-06,3.2029951660688304e-06
4.482421875e-09,1259.9411825091236,-1078.449393066729,1658.4646142708275,1.2726273684826322e-06,2.886801644950315e-06,3.1548699111530536e-06
4.5758056640625e-09,1517.5789536783163,210.59860343741153,1532.121944369038,1.4143446413786176e-06,2.9064681405105712e-06,3.2323254502601354e-06
4.669189453125e-09,819.7670667149774,1289.3211969573274,1527.863604054352,1.4908975962171136e-06,3.0268698392010443e-06,3.3741245777047e-06
4.7625732421875e-09,-538.0548630607414,1470.6460146660881,1565.982993559177,1.4406519943809969e-06,3.164204336420229e-06,3.47673226630043e-06
4.85595703125e-09,-1524.196244381577,419.65275114134926,1580.9119592587713,1.298316773805813e-06,3.2033931004123107e-06,3.4564944381431793e-06
4.9493408203125e-09,-1200.1764483924358,-1006.1579113851367,1566.134492921595,1.1862397495113532e-06,3.1094342622519557e-06,3.3280243650831523e-06
5.0427246093749995e-09,174.61854323058526,-1534.1164661825762,1544.0223338580588,1.2025462907187993e-06,2.9661726537766545e-06,3.2006714597618397e-06
5.1361083984375e-09,1379.2902410961653,-633.962405463702,1518.0085311764362,1.3313496396492883e-06,2.906970842231277e-06,3.1973381648767014e-06
5.2294921874999996e-09,1171.5471648512776,881.2904517320592,1466.0135128248864,1.44075315296853e-06,2.989269083878619e-06,3.3183579227716346e-06
5.3228759765625e-09,-256.0565226943993,1343.8288898250582,1368.0062236491456,1.4168416246651588e-06,3.1147609174621355e-06,3.4218672917477927e-06
5.416259765625e-09,-1186.7935320692077,304.735135187266,1225.2927774123648,1.3060143478056684e-06,3.1432182390463954e-06,3.4037471079603118e-06
5.5096435546875e-09,-679.5957346045817,-811.2087291408528,1058.2579859028037,1.2425511230775796e-06,3.0674644941986475e-06,3.3095727392868582e-06
5.60302734375e-09,346.5349349894255,-820.4506313825447,890.6321910329435,1.2749118683494192e-06,2.990847705501425e-06,3.251241342866036e-06
5.6964111328125e-09,727.3967919562815,-86.31755487452023,732.5003844557392,1.342838936934204e-06,2.982787045164632e-06,3.2711213623692624e-06
5.789794921875e-09,367.8553505545262,442.15608473361874,575.1691596378898,1.3771906633958996e-06,3.0240772557140972e-06,3.3229049598013096e-06
5.8831787109375e-09,-80.3243831734451,398.61241309824567,406.6249653036578,1.3696896681410553e-06,3.0613011932165573e-06,3.3537463801846247e-06
5.9765625e-09,-180.29516599077482,174.60953413547105,250.98772139418946,1.3528530223911844e-06,3.077606893120566e-06,3.3618262133513364e-06
6.0699462890624995e-09,-182.25648057695605,134.15389477005644,226.30663312036114,1.3358332216537124e-06,3.0901346921316856e-06,3.366508994728742e-06
6.163330078125e-09,-332.8205480535416,33.85626968412273,334.53813564911223,1.3047531777986147e-06,3.093296318878311e-06,3.357210593835557e-06
6.2567138671874995e-09,-312.9858455282723,-308.1585894010677,439.2287054857678,1.2755253736202544e-06,3.0645193021678844e-06,3.319373966896262e-06
6.35009765625e-09,103.94102014329603,-507.76568422682726,518.2950180609179,1.285231779920257e-06,3.0171022186188707e-06,3.2794399713536313e-06
6.4434814453125e-09,569.792655907886,-186.46554016261956,599.5273708469865,1.3384411771089208e-06,2.9996893599488996e-06,3.284746723991265e-06
6.536865234375e-09,504.2521703242605,493.75745063460016,705.738387317784,1.3855301554167893e-06,3.0457983015669986e-06,3.3461292720691004e-06
6.6302490234375e-09,-254.96627930686785,789.1275015736121,829.2948916539875,1.3617204381719463e-06,3.1194900177173667e-06,3.403748010998096e-06
6.7236328125e-09,-927.8433174120604,144.89013660138298,939.0880540985413,1.2750749135356882e-06,3.133020407670987e-06,3.3825482864271014e-06
6.8170166015625e-09,-604.3538540417637,-808.5729660203631,1009.4720512595188,1.2186380607107433e-06,3.0575128003705013e-06,3.291422678332624e-06
6.910400390625e-09,425.2264143386783,-950.7927484307993,1041.5490165709546,1.2583473144911497e-06,2.9687241709088853e-06,3.22440090045046e-06
7.0037841796875e-09,1048.9640948772178,-100.39638345889216,1053.7576126193376,1.3563035562613e-06,2.959348776213322e-06,3.2553501372359834e-06
7.0971679687499995e-09,592.6795178545239,871.3214551348271,1053.7884460661655,1.411650215338291e-06,3.0407160751852634e-06,3.3524186165147572e-06
7.1905517578125e-09,-488.97362752444093,904.485465382952,1028.1970460487746,1.3659880052484233e-06,3.125180355094682e-06,3.410670825857032e-06
7.2839355468749995e-09,-959.6795299850168,-30.560793833656454,960.1660077257504,1.2763694944527032e-06,3.1223264723697376e-06,3.373135290264874e-06
7.3773193359375e-09,-361.4596849129035,-770.111047817501,850.7197715980891,1.242615019482199e-06,3.0504105847256475e-06,3.293796718385792e-06
7.470703125e-09,428.0648310704532,-581.3706142478318,721.9634967990257,1.282589335371957e-06,2.9961199939175916e-06,3.25910577017111e-06
7.5640869140625e-09,597.4091738712114,61.22213574679566,600.5379845862227,1.3383776676487486e-06,3.001837148928126e-06,3.2866823774051923e-06
7.657470703125e-09,223.36691732786633,445.1911910644678,498.0843064762765,1.3592365167400348e-06,3.0434107892069734e-06,3.3331476325390982e-06
7.7508544921875e-09,-193.98572930912707,363.8080918863498,412.2945438610372,1.3411213943130963e-06,3.0773845673189193e-06,3.356918582488553e-06
7.84423828125e-09,-340.9270001346065,74.63434173884119,349.00072261754997,1.3092843392468152e-06,3.084354204944678e-06,3.3507411631692604e-06
7.9376220703125e-09,-277.5787450351571,-179.42577507332092,330.52014833585366,1.2833629842722187e-06,3.067598746212855e-06,3.325234219895912e-06
8.031005859374999e-09,-53.33380969336389,-354.3500966688928,358.3412985767362,1.2783824710379142e-06,3.0345081915312507e-06,3.2927954243662426e-06
8.1243896484375e-09,290.2975390081118,-273.7390609218534,399.0059330743647,1.3054915551860106e-06,3.0089454008079577e-06,3.2799482657056265e-06
8.2177734375e-09,414.10116678325585,110.0477974689881,428.4743796996844,1.344161891195433e-06,3.0192220811135945e-06,3.304916514047819e-06
8.3111572265625e-09,140.26145423266183,426.81099490812613,449.26707081414895,1.3572600372510954e-06,3.0590793090316505e-06,3.3466581880533313e-06
8.404541015624999e-09,-280.81570867037493,386.6151129307442,477.8375328315022,1.3310364023471848e-06,3.0951828931859497e-06,3.3692454714140794e-06
8.4979248046875e-09,-521.9371453570247,8.443555582489276,522.0054380313625,1.282295934061281e-06,3.0959713843994028e-06,3.351018005849871e-06
8.59130859375e-09,-344.5873016746114,-455.21040406063815,570.9263704195482,1.250117066168083e-06,3.0534621120475485e-06,3.2994580689614123e-06
8.6846923828125e-09,188.65486248431418,-584.067344164069,613.7795366887402,1.2677343720519332e-06,2.9989196903818364e-06,3.255866973241044e-06
8.778076171875e-09,630.5012493913533,-170.30488758495173,653.0969148751053,1.326612967728738e-06,2.9830159746832907e-06,3.264703090843293e-06
8.8714599609375e-09,485.2302891503717,490.21879970403455,689.755685074228,1.3719256106974921e-06,3.0287944636693242e-06,3.325022674274814e-06
8.96484375e-09,-237.95089550793892,666.6262281573363,707.8214158531141,1.3497048544641459e-06,3.0910465467430984e-06,3.372872951698079e-06
9.0582275390625e-09,-679.4807279428043,40.99188462474563,680.7160893138722,1.286252369493901e-06,3.09487452425017e-06,3.3515210694371877e-06
9.151611328125e-09,-263.7224437924107,-525.6627050849218,588.1078190919064,1.2616249684317438e-06,3.0457861490804967e-06,3.2967424568657164e-06
9.244995117187499e-09,259.1173219963119,-352.35880682984686,437.37685730853855,1.2858223257714872e-06,3.012881548589184e-06,3.2757891078763835e-06
9.33837890625e-09,280.7990925221254,-5.976980646707403,280.86269716518115,1.3120444089965146e-06,3.012323395489241e-06,3.285658650893431e-06
9.4317626953125e-09,158.87431722271512,118.33778210171299,198.10320377453874,1.3268806947234894e-06,3.0233742259711514e-06,3.3017274400374953e-06
9.525146484375e-09,16.97319492635139,180.22625417579513,181.023733361806,1.3284657159782086e-06,3.0402044364746283e-06,3.317780006885554e-06
9.6185302734375e-09,-139.87732961494436,65.0854882655165,154.27828143639815,1.3154034409348206e-06,3.0462823659818453e-06,3.3181504585710267e-06
9.7119140625e-09,-60.24943181867203,-99.95100559804715,116.70560207005343,1.3097771207027302e-06,3.036948562358492e-06,3.3073513082718695e-06
9.8052978515625e-09,52.41489338097891,-53.58231540729922,74.95589084619489,1.314671822049953e-06,3.0319448427190166e-06,3.3047014281145866e-06
9.898681640625e-09,35.72582829253557,-29.883207787865565,46.57618398796196,1.3180080352633063e-06,3.0291542355464437e-06,3.303470987271963e-06
9.9920654296875e-09,114.49017123151316,-33.86699506241836,119.39419024047642,1.3286995612633195e-06,3.025991607223354e-06,3.304855175508832e-06
1.0085449218749999e-08,143.29233050329395,123.72559644413168,189.31644196033622,1.3420807420293131e-06,3.037545572223325e-06,3.3208227627290622e-06
1.01788330078125e-08,-23.364412982185154,215.86525051807794,217.1260052947013,1.3398988846158157e-06,3.057703887243629e-06,3.338395135848886e-06
1.0272216796875e-08,-185.38068675396602,134.99957859559896,229.3270268467312,1.322587333667722e-06,3.070310659414727e-06,3.3430591978746046e-06
1.03656005859375e-08,-264.4283353377309,-56.9557996643356,270.49271273897085,1.2978940137783952e-06,3.0649919110329867e-06,3.3284687599103934e-06
1.0458984374999999e-08,-111.7961367583368,-310.0245509139955,329.56577243930127,1.2874540669253521e-06,3.036040643766238e-06,3.2977387351097325e-06
1.05523681640625e-08,260.6329253748112,-261.8079390884449,369.42241236715836,1.311792957051296e-06,3.0115920264075145e-06,3.2848877143200347e-06
1.0645751953125e-08,349.1722931383055,127.05995601673476,371.57169256879257,1.3443999888201928e-06,3.023457366538472e-06,3.308882859397638e-06
1.07391357421875e-08,59.21713799378529,336.9181481214588,342.08260400927765,1.3499299095434893e-06,3.0549200598139743e-06,3.3398873233290234e-06
1.083251953125e-08,-208.6405348169948,233.2589969187866,312.9546810838274,1.3304462658502519e-06,3.0767026687791687e-06,3.352042150449146e-06
1.09259033203125e-08,-315.83640871995124,-0.12012963835209424,315.83643156584407,1.3009522652800904e-06,3.0766914506183605e-06,3.3404351630955974e-06
1.1019287109375e-08,-201.3423203448133,-267.0935210443902,334.4812086586084,1.282150156507656e-06,3.051749245589191e-06,3.310148407819022e-06
1.11126708984375e-08,121.00652646151521,-308.53418309038835,331.4150292028632,1.293450204449924e-06,3.0229371545169076e-06,3.288033222391515e-06
1.12060546875e-08,292.0232896707036,-39.69277422123948,294.70853064592137,1.3207204457338703e-06,3.019230492861726e-06,3.2954597956591026e-06
1.1299438476562499e-08,144.2727105450772,188.6142344915045,237.46567006799083,1.334193178102887e-06,3.0368440047496655e-06,3.317000594766342e-06
1.1392822265625e-08,-58.1553613340586,171.21362305395144,180.82076974494797,1.3287624101072137e-06,3.052832581609562e-06,3.3294738794366347e-06
1.14862060546875e-08,-133.77231435466328,61.38500789787946,147.1840727878719,1.3162702445211155e-06,3.0585649462386976e-06,3.329772798100766e-06
1.157958984375e-08,-156.58819690647852,-44.423925190062945,162.76777488100768,1.3016474453715237e-06,3.0544164717794203e-06,3.3202027129558907e-06
1.16729736328125e-08,-92.64163598502576,-210.1708078886982,229.68291448553612,1.292996218378293e-06,3.034789925388447e-06,3.298755691466069e-06
1.1766357421875e-08,190.84475515145843,-255.08254018926814,318.57310444893136,1.3108180247370412e-06,3.0109693512618856e-06,3.2839275765786824e-06
1.18597412109375e-08,387.08546201339436,82.60141180738353,395.80064190788767,1.3469655318708604e-06,3.018682984078371e-06,3.3055654739261252e-06
1.1953125e-08,84.88798727410925,428.67311150990787,436.9972619079383,1.354892693768406e-06,3.0587141035003776e-06,3.3453648797372053e-06
1.20465087890625e-08,-360.5978942726965,250.23268477094408,438.9159804354103,1.3212186960732628e-06,3.082081779751571e-06,3.3533337054236257e-06
1.2139892578124999e-08,-364.51545301991285,-210.7997072012252,421.07960298076006,1.2871788618984296e-06,3.062396504359855e-06,3.321912366760086e-06
1.22332763671875e-08,20.520622241663002,-410.7187950611273,411.231108445907,1.2890951553572766e-06,3.0240420270378627e-06,3.287338817471796e-06
1.232666015625e-08,383.1725341355037,-178.47632262189987,422.6996435442787,1.3248772584595299e-06,3.0073752317734883e-06,3.286275328493929e-06
1.24200439453125e-08,349.7276075007433,271.9298295688502,443.007033417685,1.3575361475877122e-06,3.0327690696177474e-06,3.3227387230472068e-06
1.2513427734374999e-08,-84.79423114253315,438.6724449295276,446.79254198733304,1.349617740992981e-06,3.0737339646825775e-06,3.356979078345034e-06
1.26068115234375e-08,-399.891264211213,125.20419070049374,419.033545866447,1.3122743795279445e-06,3.085426006416694e-06,3.3528969098732993e-06
1.27001953125e-08,-276.3579291354926,-242.21368402084656,367.47948748604796,1.2864670289678062e-06,3.06280717484004e-06,3.3220152327876046e-06
1.27935791015625e-08,35.940300792705784,-312.27587671924607,314.3372844602497,1.2898232704358752e-06,3.0336456702391825e-06,3.296460241155479e-06
1.2886962890625e-08,238.85150489334475,-131.2115325500626,272.51882075179986,1.312128128986096e-06,3.02139264016096e-06,3.2940087602942658e-06
1.2980346679687499e-08,206.84594033549396,111.04686697932011,234.76935425902064,1.33144418664682e-06,3.0317626173630084e-06,3.3112426957556903e-06
1.307373046875e-08,10.003882943245086,191.08991248187712,191.35159347722612,1.332378387141398e-06,3.049607317442188e-06,3.3279628839754883e-06
1.31671142578125e-08,-115.69448039968204,87.73544042215975,145.19889910403163,1.3215743981880587e-06,3.0578003853038762e-06,3.331171278441063e-06
1.3260498046875e-08,-109.42954690139337,-15.771981855881986,110.56030547491501,1.3113554524630139e-06,3.056327537877149e-06,3.3257767726488603e-06
1.3353881835937499e-08,-77.3696482107188,-70.33088452856333,104.55857584541064,1.3041303815546644e-06,3.049759773391754e-06,3.3168947416962812e-06
1.3447265625e-08,-26.21202816794711,-125.78124104249302,128.4834270202464,1.3016826030453284e-06,3.0380138445102228e-06,3.3051332376330382e-06
1.35406494140625e-08,90.23177548104928,-146.8796211243605,172.38154311903054,1.3101087881335856e-06,3.0242976689535656e-06,3.2958703595837656e-06
1.3634033203125e-08,223.40115263800573,-31.52321439759224,225.6142461059277,1.3309708342478526e-06,3.0213539117496887e-06,3.301524317896746e-06
1.3727416992187499e-08,175.56635243409607,199.9039825044243,266.0547806902601,1.3473658854700307e-06,3.0400217030846357e-06,3.325225824595083e-06
1.382080078125e-08,-94.66281914550555,251.40291262316364,268.63446131124863,1.3385259127348853e-06,3.0634986596467354e-06,3.3431535496773252e-06
1.39141845703125e-08,-228.7734050732953,9.9557549583957,228.98992974718706,1.3171621853324107e-06,3.0644283657677283e-06,3.335511569668365e-06
1.4007568359375e-08,-59.070026325396476,-165.0945526504208,175.34388875842123,1.3116460024541235e-06,3.0490112108876534e-06,3.3191692635164715e-06
1.41009521484375e-08,123.3647447105779,-85.82338461464148,150.28144790431963,1.3231662697519254e-06,3.04099669804217e-06,3.3163880796602505e-06
1.4194335937499999e-08,148.62131260842938,83.36546182489852,170.40567709654246,1.3370450910587426e-06,3.0487816807443242e-06,3.3290778471472345e-06
1.42877197265625e-08,22.634953876587502,222.54423157683777,223.69236943874606,1.3391588288169935e-06,3.0695637043229714e-06,3.3489651690776757e-06
1.4381103515625e-08,-205.36058171281735,187.3960680166617,278.01124946579415,1.3199814795725713e-06,3.0870634592097814e-06,3.357426381561159e-06
1.44744873046875e-08,-295.07951819596155,-49.47398996334852,299.19825825304247,1.2924258360886956e-06,3.0824433905669636e-06,3.342427530678791e-06
1.4567871093749999e-08,-154.8612372354864,-242.992947778612,288.1450597672028,1.2779643069767393e-06,3.0597517883879304e-06,3.3159122087971026e-06
1.46612548828125e-08,66.43725475374497,-267.0255027494676,275.1663641105503,1.2841684695605543e-06,3.034815935164866e-06,3.2953294855816916e-06
1.4754638671875e-08,245.0635084075491,-99.29738356747065,264.4165152488821,1.3070534285366013e-06,3.0255431692433435e-06,3.295800378360974e-06
1.48480224609375e-08,166.56223114709442,165.00023828426,234.45267215060846,1.3226076407958207e-06,3.0409515166905433e-06,3.3161238062463837e-06
1.494140625e-08,-102.89916262199448,158.44976767031932,188.93005727804623,1.3129985270988206e-06,3.05574815637167e-06,3.325892651203964e-06
1.50347900390625e-08,-126.29911169812827,-54.261016187778594,137.46171646486397,1.3012042374932215e-06,3.050681057081674e-06,3.316592736485334e-06
1.5128173828125e-08,-10.338987670053687,-64.59685268810141,65.41901897193046,1.3002387436495215e-06,3.044648758216147e-06,3.310665620595715e-06
1.52215576171875e-08,-53.01452304174982,-61.615980966019954,81.28387763726062,1.2952880466125418e-06,3.038894824446737e-06,3.3034304711536616e-06
1.531494140625e-08,37.94540040794307,-189.9200786128036,193.67366798925616,1.2988315318801292e-06,3.0211593678868258e-06,3.2885205297179466e-06
1.54083251953125e-08,260.44769940318605,-59.970304624510035,267.26286977649715,1.3231531249030099e-06,3.0155591136097568e-06,3.2930731786001146e-06
1.5501708984375e-08,157.50446248917365,231.2976198673437,279.8325296678385,1.3378614884045012e-06,3.037158561754107e-06,3.3187656577999266e-06
1.5595092773437498e-08,-158.89355317587567,202.63462792902698,257.5033080890225,1.323023406351334e-06,3.056081351105389e-06,3.3301687882639865e-06
1.56884765625e-08,-227.02651415282577,-102.41972451225665,249.0599086516129,1.301822810242092e-06,3.0465170091556975e-06,3.3130059638252375e-06
1.57818603515625e-08,41.22860848378473,-277.0694699492434,280.12013375597246,1.3056728939200822e-06,3.0206432122182986e-06,3.2907547950946033e-06
1.5875244140625e-08,319.0595944737107,-76.77054635538448,328.1657227887047,1.3354678877887821e-06,3.0134740877112342e-06,3.2961341836493987e-06
1.59686279296875e-08,227.90089282813315,269.64263547308263,353.0523584636278,1.3567501366917998e-06,3.0386543387045095e-06,3.327790727125274e-06
1.6062011718749998e-08,-115.63040284782674,315.9053664152334,336.40242358326367,1.3459521315430464e-06,3.0681547788055412e-06,3.3503971237918276e-06
1.61553955078125e-08,-292.05908441270856,56.45685180698073,297.46577097868754,1.3186785476104632e-06,3.073426933545817e-06,3.344378302132234e-06
1.6248779296875e-08,-172.4657291017632,-214.0076378025158,274.85213616127413,1.3025730443435139e-06,3.053442089439503e-06,3.3196694307432185e-06
1.63421630859375e-08,148.79464834497344,-257.1690453386815,297.11237816104716,1.3164680523981897e-06,3.029426669556191e-06,3.3031067314277624e-06
1.6435546875e-08,358.86755763318456,66.54486413086018,364.98512690766137,1.3499804647015816e-06,3.03564088111138e-06,3.3222827715519e-06
1.65289306640625e-08,101.78726692889755,427.431397546921,439.38394066894244,1.3594857453657183e-06,3.0755560445785913e-06,3.36262493822854e-06
1.6622314453125e-08,-350.15031871893586,319.48906560535676,474.00264634319956,1.326787381862302e-06,3.1053911440888567e-06,3.3769540882953264e-06
1.67156982421875e-08,-441.6923837273062,-116.86468930318941,456.89114398140936,1.2855404734697983e-06,3.094477876594113e-06,3.3508816209557994e-06
1.6809082031249998e-08,-128.1290512652422,-386.65392748869425,407.3307175018397,1.2735752971736668e-06,3.058370667789322e-06,3.3129481099415207e-06
1.69024658203125e-08,243.69970717353684,-243.96125698313443,344.82842427105476,1.2963328992229535e-06,3.0355886412277866e-06,3.3007995068405696e-06
1.6995849609375e-08,250.38503012554852,156.04156758841611,295.02819208750554,1.3197148020606054e-06,3.0501603940604453e-06,3.3234207660590966e-06
1.70892333984375e-08,-139.48442488361633,267.075658683462,301.3060109694433,1.3066892179497697e-06,3.07510093103467e-06,3.341209728280533e-06
1.71826171875e-08,-330.43189937604393,-88.91751477278797,342.1864470703493,1.2758322351589157e-06,3.0667974765911665e-06,3.3215951972955014e-06
1.7276000976562498e-08,-51.87866522024995,-350.8340383909052,354.64900732795786,1.270987608829144e-06,3.034035264754125e-06,3.289495324448548e-06
1.7369384765625e-08,254.11206297442345,-208.35731708616535,328.61179548589274,1.2947175561161841e-06,3.0145780690057224e-06,3.280849658891083e-06
1.74627685546875e-08,281.9556139537254,87.56270098795459,295.23921630489434,1.3210476396946266e-06,3.022755005804524e-06,3.2988201968975293e-06
1.755615234375e-08,50.049847947881545,269.25567428173184,273.8678612260229,1.3257214841380017e-06,3.0478991208955305e-06,3.3237368284298347e-06
1.76495361328125e-08,-230.28862915075538,126.06418273675688,262.5357706774842,1.3042162593698952e-06,3.0596714719445566e-06,3.3260441319134913e-06
1.7742919921875e-08,-169.5744139536851,-187.97617189411406,253.16106151559183,1.2883807580668473e-06,3.04211754475962e-06,3.3036955268140557e-06
1.78363037109375e-08,121.13899779156779,-188.84485715185727,224.35916932153864,1.2996931766838576e-06,3.024482496453813e-06,3.2919138392239353e-06
1.79296875e-08,160.2383241529458,34.67703495180674,163.94760529020655,1.3146568385462848e-06,3.0277207693710658e-06,3.3008204526174136e-06
1.80230712890625e-08,29.96075612081728,91.13627214043781,95.93470178713764,1.3174546874760244e-06,3.036231419784571e-06,3.3097413929247673e-06
1.8116455078125e-08,-30.55957896496141,59.44366742492246,66.83889184778948,1.3146009182001215e-06,3.0417824946844815e-06,3.3137013020339584e-06
1.82098388671875e-08,-88.0973077099587,-1.1468064427346332,88.1047716685098,1.3063740577999607e-06,3.0416754015535374e-06,3.310347780416524e-06
